text	multi_label
इस तस्वीर में जो आलीशान सोहफे और विश्वस्तरीय इंटीरियर डिजाइन हैं यह किसी का ड्राइंग रूम नहीं है यह देश के प्रधानमंत्री के लिए खरीदा गया बोइंग वीवीआइपी एयरक्राफ्ट है , इसकी सज धज और शानो शौकत से आप अंदाजा लगा सकते हैं अपने आप को जनता का सेवक और चौकीदार कहने वाला कितना विलासिता पूर्ण जीवन जीने का आदी हो चुका है । और यह विश्वस्तरीय सुविधाओं से लैस एयरक्राफ्ट अगस्त या सितंबर माह में भारत आ जाएगा बस फिर मोदी जी के विदेश दौरे चालू। ऐसी तमाम आधुनिक सुविधा व्यवस्थाओं से लैस ऐसे बोइंग वीवीआइपी एयरक्राफ्ट खरीदे जा रहे हैं जिनकी कीमत लगभग करोड़ रूपया है।	fake
साला इस संजय सिंह को काहे का दर्द हो रहा है किसान तो हमें भाई जब हमें खुशी है तो इन्हें क्यों दुख	fake,offensive
लोकतंत्र का गला कैसे घोटा जाता है, सीखिए BJP विधायक अनिल उपाध्याय से...	defamation
ये साले ऐसे ही ह जो विरोध करे उसे देस धरोहि घोसित कर देते है। और खुद हिन्दू मुस्लिम करते घूमते है जिसकी आज्ञा तो संविधान भी नही देता।	hate
फतवा मदद करना हराम है। स्वीडन नामक मुल्क में ठंड अधिक होती है और हम मुस्लिम बस सभी की मदद करना चाहते है ,तो हमारे कुछ कोमी भाईयो ने ठंड भगाने के लिए थोड़ी सी आग क्या जला दी,तुम काफिर तो हमे बदनाम करने पर तुल गए।अरे काफिरों और कितना नीचे गिरोगे।्वीडनदंगे	hate
हम यहा फुटबॉल कबड्डी खेलने नही आए हें हमारी आवाज ,सरकार तक पहुँचाने ओर चमचो की बजाने आए है हम नारी की इज्जत करते हे पर इसका ये मतलब नही की हम अनुष्का जेसी चुड़ेलो की बी इज्जत करे जो हमारे धर्म संस्कृती संस्कार को नष्ट करने मे लगी है हम राष्ट्रवादी है ओर रहेगें..जय श्री राम	offensive
राहुल गांधी ने अपनी शादी की बात छिपाई, उन्होंने कोलंबिया मूल की एक महिला से शादी की है	fake
   दंगा करे टोपी वाले ... और शांति बनाए रखें हिन्दू   बैंगलोर दंगे  दिल्ली दंगे 	offensive
यह कोलकाता के महेशतला में संतोषपूरी का रहने वाला है।इसे इतना वायरल करें की इसकी गिरफ्तारी हो सके।	fake
यूट्यूब से सुशांत सिंह राजपूत के लीड रोल वाले सीरियल ‘पवित्र रिश्ता’ के सभी एपिसोड डिलीट कर दिए गए हैं। साथ ही ओटीटी प्लेटफॉर्म से भी एमएस धोनी एन अनटोल्ड स्टोरी समेत सुशांत की सभी फिल्मों को इंटरनेट से हटाए जाने का भी दावा किया जा रहा है।	fake
    आज का मीडिया देश के लिए हानिकारक है ..	defamation,hate
निशा सिंह भक्तों को यही मालूम नहीं है कि आईपीएल क्या होता है इन कुत्तों को सिर्फ यही मालूम है हिंदूमुस्लिम बस और लगता है और जितने भगत है ना उनके घर का गेट रात को खुला रहता ह तभी तो आदित्य विनायक जैसी औलादे पैदा होती है ना	hate
आंध्र प्रदेश के तिरुपति बालाजी मंदिर द्वारा अयोध्या में राम मंदिर के निर्माण के लिए करोड़ रुपये दान	fake
COMDEK परीक्षा देने वाले कई छात्र कोविड19 पॉज़िटिव, अभिभावकों और ग्रैंडपेरेंट्स की मौत और स्क्रीनशॉट में आर्टिकल पब्लिश होने की तारीख़ अगस्त है। हेडलाइन में COMEDK की स्पेलिंग को COMDEK लिखा है, जो कि ग़लत है।	fake
ेहदशर्मनाकानपुर पुलिस वालों का हत्यारा िकासदुबे CM ोगीआदित्यनाथ के साथ ... इतनी बड़ी चूक हमसे कैसे हो गई हम तो समझ ही नहीं पाए कि हमें तो अपनों ने मारा गैरों में कहां दम था..... — shaziatasneem  July , कानपुर की घटना का मुख्य आरोपी विकास दुबे योगी आदित्यनाथ जी के साथ अठखेलियां करता हुआ ।बडे शर्म की बात है। — उदय पटेल  भारतीय किसान 	fake
इंदौर में बीजेपी नेता हाजी इनायत हुसैन का निराला स्वागत हुआ और फिर क्या था हुआ जमकर धुलाई भक्तों की नींद हराम उन लोगों का कहना है कि कहीं मेरा भी नंबर न आ जाए 	defamation
कंगना मेरे बंगला है, ऑफिस है, जनसमर्थन है ...… क्या है तुम्हारे पास …हये हिपोपोटेमस मेरे हातो में नौ नौ चूडियाँ हैं। 	defamation
ये हो रहा है मुस्लिम बहुसंख्यक इलाकों में हिन्दू बहू बेटियों के साथ, सोचो अगर कल ये तुम्हारे साथ हो इसको देखकर भी अगर तुम्हारी समझ में नहीं आता तो तुम्हे भगवान भी नहीं बचा सकते।	fake
कंगना को अगर मुख्यमंत्री को तू बोलने पर Y सुरक्षा दी जाती है। फिर तो मुझे Z देनी चाहिए थी। 	defamation
ये लोग पुलिस की वर्दी में बीजेपी और आरएसएस के गुंडे है जो बेचारे इन गरीब दलित किसानों को मार रहे हैं। बुराई इन पुलिस वालों में नहीं है बल्कि बीजेपी सरकार में है। जिस प्रदेश में बीजेपी सरकार चला रही है वहां ऐसा ही देखने को मिलता है।	hate,offensive
ओर बाहर जनता कमिनी कांग्रेस कि धज्जीया उडा रही हे चरणचाटो	defamation,offensive
चाइनीज App block. GDP is  अब तो पक्का GDP 1182395 हो ही जाएगी. वाह मोदी जी वाह.	defamation
संयोग नही प्रयोग था, अब अलग अलग जगह साधुओं की लीनचिंग की जा रही है, मारने वाले मुसलमान हैं, कल आपका नंबर आने वाला है ये सब आपको घर मे घुस कर मरेंगे दिल्ली की तरह बचना है तो इन आतंकवादियों को जेल भिजवाओ, मामला Lane C15, Turner Road, Dehradun का मालूम पड़ता है क्या किसी सनातन धर्मी बुजुर्ग की इस तरह पिटाई करना उचित है और वहां खड़े लोगोंने इस अमानवीय घटना को रोकने की जगह पर सिर्फ एक वृद्ध साधु को पीटते हुए देख रहे थे यह बहुत ही ज्यादा शर्मनाक है	fake
िल्ली के मुख्यमंत्री िंदकेजरीवाल जी का दिल से धन्यवाद जिन्होंने िराड़ी विधानसभा को ंदन बना दिया 	fake
चमचों की चचडी़ फिर जली साले कुतरे नौंच नौंच खाते रहे सतर साल से किसान को अब इनका हुक्का पानी बंद किया तो पिछवाड़े से धु धु कर धुआ निकल रहा इनके। ये बदजात किसी के नहीं िसानसंगप्रधानमंत्रीमोदी √√√√	hate
नागरिकता विधेयक का विरोध करने वाले इस्लामवादियों की मानसिकता। भारत ऐसे नागरिकों को क्यों चाहेगा हिंदू निर्माण करते हैं। इस्लामवादी विनाश करते हैं। मोदी आप काम करें।	fake
   कंगना और शिवसेना की लड़ाई में हलाल तो आम आदमी हो रहा है कोरोना से आम आदमी मर रहा है रोजगार आम आदमी का जा रहा है महंगाई…	hate
   अगले ने नमस्ते ट्रम्प करा कर पूरे देश मे कोरोना फैला लिया फिर भी ट्रम्प की नजरों में पाकिस्तान से भी नीचे रह गया अमेरि…	hate
सैकड़ो बच्चों का हत्यारा काफिल खान की रिहाई वाले फैसले से जो खुश है उन्हें मै बता दूं आदेश तो कोर्ट ने CAA विरोधियों के पोस्टर हटाने के भी दिए थे बाबा ने नया कानून बना कर बोलती बंद कर दी थी खैर कफीलुआ रहेगा जेल में ही बस आगे देखते जाओ.	hate,offensive
ये दिन देखने से पहले मुझे मौत क्यों नही आ गई क्या अब ये छोटे छोटे भाजपाई बच्चे भी राहुल सर को ज़लील करेंगे।	fake
जैसे महिलाओं के ब्लाउज रूपी बटुए में रखे नोट पर पोर्नग्रेसियों के बापू की मुस्कराहट खिलीखिली नजर आती है.  v v बिलकुल उसी तरह इस तस्वीर में कांग्रेस के समर्थन में नग्न होकर फोटो शूट करवा रही तनीषा सिंह के चुम्बन पर आउल बाबा की स्माइल निकल गयी है.  v v v हा हा हा हा... अट्टहास.LOL हंसना जरूरी है.	fake
   इस समय मोदीजी बहुत शांत है, कहीं ये शांति जनसंख्या नियंत्रण कानून के पहले वाली शांति तो नहीं..	defamation,hate
एक हरि के नाम बिना ये नार कुतिया होए गली गली भोकत फिरे टूक ना डाले कोय	offensive
देखिए कैसे मध्यप्रदेश में तालाबंदी के नाम पर भाजपा के गुंडे एक मुस्लिम युवक पर अत्याचार कर रहे हैं।	fake
इससे अच्छी तो गली कुतिया अच्छी लगती है	hate,offensive
अरे गवार कोई डॉक्यूमेंट पेश कर जिसमें भारत चाइना से बात करने के लिए मना की है बार रूस की यात्रा की है राजनाथ सिंह तो फिर रिश्ता जोड़ने के लिए रूस गया बातचीत करनी नहीं थी तो रूस क्यों मूर्खों को मूर्ख बनाना मुझे बनाने की गलती मत करना	offensive
वीडियो में दावा किया गया है कि आरएसएस के व्यक्ति ने बुर्क़ा पहनकर पाकिस्तानी झंडा लहराया	fake
यह साला छक्का जैसा क्यों कर रहा है	hate,offensive
तमिलनाडु में डीएमके के नेता ने एक ऑन ड्यूटी महिला डॉक्टर को लातघूसों से जमकर पीटा, मोदी जी आप चुप क्यों हैं	fake
वैसे एक बात बताइए शाहीन बाग में फिक्स रेट है या मोलभाव भी होता है  लेकिन हिसाब किताब में आप तो अभिजीत बैनर्जी का न्याय योजना को भी पटकनी दे दिए 	offensive
और ये कमीना बोर्नविटा क्विज़ कॉन्टेस्ट समझता है संसद को	defamation
   जो आपदा में अवसर तलाश करने की बात करते हैं...उन्हें ये भी बताना चाहिए कि सरकार के लिए भारत की जनता आपदा है या अवसर	offensive
   मोदी जी के बाद प्रधानमंत्री पद के सच्चे दावेदार योगी जी ही होंगे.. सही कहा ना मित्रों 	hate
आज हमसे पूछा जा रहा है, की आपके बुज़ुर्गों का साबुत क्या है अरे दिल्ली में इतनी बड़ी सात बारा है ना मुसलामानों की... डेक्कन का चार मीनार पी.आर कार्ड है ना मुसलामानों का...	fake,hate
अंबाला शहर के जैन बाजार में एक मुल्ले ने साल की लड़की से रेप करने की कोशिश की जिसमें वहां की महिलाओं ने पकड़ कर उसको नंगा करके घुमाया ऐसे घिनौनी सोच वाले व्यक्ति के खिलाफ सख्त से सख्त कानूनी कार्रवाई होनी चाहिए।	defamation,fake
कुरआन कहता है औरत खुदा की बनाई हुई बेमिसाल नेमत है। और ये बेमिसाल नेमत हमारे बिस्तर पर भी बरसानी चाहिए जनाब 	fake
साल में पहली बार ुपया बाँग्लादेशी ा से कमजोर.. यानी रुपया दो और टका लो ... भक्तो बजाओ ताली	fake
जब तक गोरखपुर में बीजेपी का शासन है तब तक गोरखपुर का कुछ नहीं हो सकता	hate
अरे भाई तुम लोग हराम में पैसे लेते हो क्या साला रात को बजे भी नेटवर्क सही नही चलता है ये प्रॉब्लम आज से नही है लग भग3 साल से ज्यादा से है	fake,offensive
मनरेगा टट्टी सृजन घोटाला धान सड़क पुलिया नाला बांध घोटाला भ्रष्टाचार सुनने में आई है नीतीश कुमार तुम अपने जाति वाले को पुलिस में भर्ती किए हो यह भी एक जांच की मामला बन रही है हत्या बलात्कार मर्डर जमीन हड़पना जमीनों पर अवैध कब्जा तू किसी मुद्दे पर मिनट नहीं टिक सकता	defamation,hate
   सुप्रीम कोर्ट के न्यायी बाबू का एक फैसला उत्तराखंड के लिये सकून देने वाला है सुप्रीम कोर्ट ने सड़क राजमार्ग मार्ग मं…	offensive
जिस सोशल प्लेटफार्म के जरिये बीजेपी सत्ता में आयी और झूठ की बातों को प्रचार किया उसी प्लेटफार्म पर आजकल साहब को dislike मिल रहे है वो भी बल्क में। समय फिरता है मालिक।	hate
जब एक मुस्लिम महिला ने मोदी से कहा हमारी छोड़ो जसोदा बैन को इंसाफ कब मिलेगा, तब मोदी का चेहरा छछून्दर जैसा हो गया 	fake
यह भ्रष्ट केजरीवाल के इतनी हिम्मत बढ़ गई इसका मतलब बीजेपी से समलैंगिक संबंध केजरीवाल की	offensive
   करोड़,,, अल्पसंख्यक कैसे  सारा विश्व में दंगा कर के शांतिदूत कैसे बंद करो ये तमाशा  निर्दयता,विनाश का दूसरा नाम है…	hate
अबे गद्दार ,चुतिया, साले नीदरलैंड में मस्ती करने गया है और वहां बैठकर तुझे किसानों की चिंता हो रही है।कमीना	hate,offensive
मोदी जी के बाद प्रधानमंत्री पद के सच्चे दावेदार योगी जी ही होंगे.. सही कहा ना मित्रों 	defamation
देश के नेता गंदार है संता में नहीं हो तो कुत्ते के तरह दुम हिलाते फिरते हैं,, अगर जंन्ता ने उन देश दोही नेता को संत्ता में लादीया तो ऐ लोग देश बेचने के फिराक में रहते हैं	defamation,fake
तस्वीर में एक लाल रंग की प्लास्टिक की वस्तु दिखाते हुए ये दावा किया जा रहा है कि शादाब ने चोट का नाटक किया था।	fake
कल स्वतंत्रता दिवस के अवसर पर तिरंगे को छोड़कर,नीला झंडा फहराया,पुलिस पहुंच गई और अपना डंडा लहराने लगी	fake
चीन में इस पाकिस्तानी मुस्लिम व्यक्ति की निर्ममता से पिटाई सिर्फ़ इसलिए हो रही है कि इसके पास क़ुरआन की एक प्रति मिली जो चीन में प्रतिबंधित है। चीन में इस पाकिस्तानी मुस्लिम व्यक्ति की निर्ममता से पिटाई	fake
ब्लैक टाॅप की चोटियो को चीन का हिस्सा मानने वाली कांग्रेस अब वहा भारत का कब्ज़ा है,शर्म आ रही है की नही कांग्रेस  	hate
देखना पड़ेगा जी जी किया या नहीं जिओ एयरटेल को लाभ पहुंचाने के लिए खुलेआम लूट की खेल हो रही है मैं प्राइवेट नेटवर्क को पेमेंट करती हूं आत्मा दुखी हो जाती है मैं यह जानते हुए पेमेंट करती हूं पैसा करप्शन की भेंट चढ़ रही है सरकारी नेटवर्क को पेमेंट करती पैसा वापस अपने पास आती	defamation
   तुम ED लगाओ, CBI लगाओ, NCB लगाओ हम JCB जगाएंगे BMC	offensive
शाहीन बाग का रेट फिक्स होता है,,,,वो चाहे ट्वीट करना हो या,,,,,,,,	offensive
बलात्कार पीड़ित महिलाओ को इस देश के गुण्डो द्वारा मार दिया जाता है, उन्हें कोई सिक्योरिटी नहीं दी जाती. दो पुलिस वाले तक नहीं.. और ट्वीटर पर बकवास करने वाली एक अभिनेत्री को तुरंत Y श्रेणी की सुरक्षा प्रदान कर दी जाती है। बाकी आप सब समझदार हैं।	offensive
जीडीपी आज गिरी है कल खड़ी हो जाएगीइसका यह मतलब नही कि देश को देश बेचने वालों के हवाले कर दे मोदी जिंदाबाद था है रहेगा	hate
अगर आप हाथ पर हाथ रखकर अच्छे दिन का इंतजार कर रहे हैं तो अच्छे दिन भी टांग पर टांग रखकर भाजपा सरकार जाने का इंतजार कर रहे है 	hate
बिल्कुल सर। नहीं चलेगी मनमानी बीजेपी की। अपने किए वादो का  भी नहीं कर रही बीजेपी।	hate
आज को आपने जो प्यार दिया उसे देख कर नतमस्तक हूँ । यह जवाब है हिंदुस्तान का	defamation
इस लड़की का गुनाह सिर्फ इतना है की ये हिन्दू है और वो भी शान्तिधूर्तो के देश पाकिस्तान में।	fake
पेरियार जी का चैलेंज आज भी ओपन है की कोई पंडा पंडित सिर्फ़ छत तक खाना पहुँचा के दिखाए स्वर्ग तो दूर की बात है  है कोई पंडा 	defamation
के पार पेट्रोल फिर भी खामोश है दलाल	offensive
All India Council for Technical Education AICTE द्वारा एक सर्वे आयोजित कराया जा रहा है। सर्वे के बाद ही यह तय होगा कि इस साल परीक्षाएं आयोजित होंगी या नहीं।	fake
बस अब जनता को बोलने के लिए कुछ नहीं है। कुतिया ........कुतिया .......कुतिया.....	offensive
स्कूल कॉलेज खोलने पर मोदी सरकार का आदेश जारी गृह मंत्रालय ने सभी राज्यों को स्कूल खोलने की परमिशन दी सभी राज्यों के मुख्य सचिवों को भेजी चिट्ठी 	fake
भारत माता को साल पहले एक लाल हुआ। और आज भारत माता को पीलिया हो गया.. साला सब कुछ बेच भी रहा है और और ऊपर से कर्ज भी ले रहा है.. लेकिन दे कुछ नही रहा सिवाए आश्वासन के.. मित्रो....	defamation,fake,offensive
मैं देश नहीं बिकने दूँगा पर देश के अंदर की सभी चीजों को बेच दूँगा आ रही है बेरोजगारो की सवारी बहुत हुईमनकीबातअबहोगीStudentsकी बात	hate
पश्चिम बंगाल में हूगली के तेलिनीपारा,चंदननगर में ुसलमानों द्वारा ितहिंदुओं के घरों को जलाया जा रहा है पूरा राज्य मुसलमानों के कब्जे में है.. दलितों का ढोंगी मसीहा अपना राजनीतिक स्वार्थ पुरा करने के लिए इन मीमो की लूँगियो में घुस कर बैठा हैं.	hate
मुर्दो की बस्ती में क्रांति बेकार है जिनको गुलामी में जीने की आदत पड़ गयी हो उनको जगाना बेकार है	defamation
देशद्रोही नारे लगाने वाले कन्हैया कुमार तू एक नंबर का गधा है साले कमीनी	offensive
उन्होंने अपनी जमीर,इंसानियत नहीं बेचा पैसे और कामयाबी केलिए। तुम जैसे चोर किसी शेरनी को मुंबई आने से नहीं रोक सकते मुझे सर्म आती हैं उन महिलाओं पर को इन जैसे कुत्तों के समर्थन में प्रदर्शन कर रही है।	hate
राहुल गांधी जैसा कोई नहीं है  चुनाव में पंडित,कोरोना काल में डॉक्टर, गलवान घाटी घटना के समय रक्षा विशेषज्ञ, जब चीन को कड़ा जवाब दिया जा रहा है तो अर्थशास्त्री।	hate
India to china  शुरुआत तुमने किया था अंत हम करेंगे । भारत माता की जय जय जवान जय भारत वन्दे मातरम्  ारतमाताकीजय	hate
पहलवान मनमोहन सिंह को पाकिस्तान डराता था, चीन आज UNO में गिड़गिड़ा रहा है, ये है मोदी खौफ.	hate
छिनरा नेहरू कह गए इंदिरा से ऐसा पोता आएगा,  रैली करेगा कांग्रेस का लेकिन भाजपा को जीताएगा.	hate
कमीनी क्रूर जल्लाद कांईया निष्ठुर सरकार	hate
बिहार में रेप की केस भी नहीं लिखी जाती है यदि किसी ने कंप्लेंट किया तो झूठे मुकदमों में फंसा कर जेल भेज दी जाती है हत्या की केस रजिस्टर नहीं होती है तो बाकी केस कैसे होगी बिहार बहुत बुरी हालत में	hate
गृह मंत्रालय द्वारा ट्रेन और हवाई यात्रा पर प्रतिबंध के साथ जून से देश में फिर से पूर्ण लॉकडाउन लागू किया जा सकता है।	fake
क्या आपने खान गैंग की फ़िल्म Pathan का ट्रेलर dislike व रिपोर्ट किया आलिया भट्ट. सडक  .. बहिष्कार शाहरुख खान. पठान.और टीपू सुल्तान .. बहिष्कार स्वरा भास्कर . फ़लश. .. बहिष्कार आमिर खान. लाल सिंह चड्ढा. बहिष्कार	fake
अगस्त को दोपहर सवा बजे प्रधानमंत्री श्री नरेन्द्र मोदी अयोध्या में भगवान श्रीराम के भव्य मंदिर के लिए भूमि पूजन अनुष्ठान करेंगे, इस गौरवमयी अवसर के लिए सजधज के तैयार है पावन अयोध्या नगरी।। जय श्री राम 	fake
में अगर पिंकी रायबरेली से चुनाव लड़े तो उसके सामने कंगना रनौत को उतार दो, उसकी सारी राजनीति उसकी दादी की नाक में घुसेड़ देगी.	defamation
ये फोटो दो दिन पहले बेंगलुरु में हुए दंगे की है। तलवार हाथ में लिए भीड़ आगे बढ़ती दिख रही है।	fake
दिल्ली दंगो में इसका हाथ है कमीने का	defamation,fake,offensive
डोंगरी बिल्डिंग गिरने का लाइव वीडियो।	fake
नसीरुद्दीन शाह की तबियत ठीक नहीं... सुना आज उनको हास्पिटल मे भर्ती किया गया है। सभी दोस्तों से गुजारिश है कि उनके लिए दुआ करे वो जल्दी ठीक हो जाए। ीन	fake
क्या हो रहा है मेरे भारत में  अब फिल्म अभिनेता नसीरुद्दीन शाह की तबीयत ख़राब , अस्पताल में हुए भर्ती	fake
गूगल इंडिया और एप्पल इंडिया को केंद्र सरकार ने अपने प्लेटफॉर्म से चाइनीज ऐप हटाने का आदेश दिया है।	fake
मैं न कहता था हर चीज का कुछ न कुछ उपयोग जरूर होता है..., 	defamation
ये मत समझना की गज़वाएहिन्द मिशन मे सिर्फ़ शांतिदुत ही लगे हुए है, बहुत से दोगले,सेक्युलर हिन्दू भी इस मिशन के संगेसाथी है.	hate
क्या भारत में बिल्कुल गवार ही नेता और मंत्री बनते हैं	defamation
अहमदाबाद गुजरातमें सड़को पर निकले मजदूर राशन दो या गोली मार दो... ये कैसा गुजरात मॉडल है	fake
आप नेग देते और कोई और होता तो सेक देता वो भी गरम गरम तवे पे। कमीना 	hate
अबे नई चीज हो गई राहुल गांधी से आजादी चाहिए इन लोगों को  इनकी मदद की जाए	fake
कपिल शर्मा शो का मैं पूर्ण बहिष्कार करती हूं क्योंकि उसका प्रोड्यूसर सलमान खान है मेरे साथ जो इस शो का बहिष्कार करेंगे वो yes लिखे. जिसने सुशांत के घर का दीप बुझाया उसके जीवन में अंधकार करदो।	defamation,hate
बीजेपी द्वारा लाई गई चीजें, जो मीडिया आपको कभी नहीं बताएगा। योगी सरकार के कुशासन के ख़िलाफ लखनऊ, उत्तर प्रदेश में सीपीआईएम की रैली।	fake
   पत्थर तो कश्मीर में भी फैंके जाते थे लेकिन, वहां घर, गाड़ियाँ, नहीं जलती थी जानते हैं क्यों  क्योंकि वहां हिन्दू के घर…	offensive
प्रयागराज में होने वाले महाकुम्भ का अध्भुत दृश्य।	fake
लखनऊ में मुख्तार अंसारी का डालीबाग स्तिथ आवासीय टावर गिराया गया, लगभग ढाई सौ से अधिक पुलिसकर्मी और से अधिक जेसीबी मशीनों ने इस काम को दिया अंजाम	offensive
आपके प्रिय मित्र अबु आज़मी कितने गर्व से पाकिस्तान ज़िंदाबाद के नारे के साथ CST मुंबई में घूम रहा है , अब इसको क्या कहा जाए 	defamation
राफेल फाइटर जेट क्रैश	fake
तुम उतने ही बच्चे पैदा करो जितनो को दूध पिला सको, शिवलिंग पर कितना दूध चढ़ाना है ये हम तय करेंगे तुम नहीं.	offensive
संजय सिंग खान गुंडा मवाली,कमीना,नीच और पाखंडी मुल्ला है	defamation,hate,offensive
कब तक हिंदुओं को भारत में इस तरह दबकर रहना पडेगा। अपने कल को सुरक्षित करने के लिए आज लड़ना होगा। We want	hate
आप मुसलमान व इसाई बन सकते है पर आप हिंदू नहीं बन सकते क्योकि हिन्दू बना नही जाता हिन्दू पैदा होना पड़ता है. जय हिन्दुत्व्रीराम	hate
न्यू इंडिया का सच	fake
की JEE मे ही हवा निकल गयी,जो कि ऑनलाइन है।अभी तो NEET बाकी है,वो ऑफलाइन है और JEE से दो गुना बच्चे है।इसमे क्या SOP फॉलो होगा पता नहीं,हमने SOP की हकीकत देखी है।काग़ज और जमीनी हकीकत मे बहोत फर्क़ है। जिद छोड़िये अपनी।	offensive
तुम मुस्लिम के साथ लव जिहाद में फस गए हो, जिससे तुम्हारा बोलने का तरीका मुस्लिमों जैसा हो गया है।	offensive
सुव्वर को सुव्वर बोल रहा हूं मिर्ची तुम्हे क्यों लग रही है जो साला अपने देश अपने धर्म का नहीं हुआ वो तुम्हारा या हमारा कैसे हो सकता है ।	hate,offensive
ये हैं भाजपा के सीधे साधे भोले भाले कार्यकरता जो एक स्वच्छ छवि वाले नेता “अमित शाह” के इशारे पर शान्ति पूर्ण तरीके से बंगाल में रोड़ शो कर रहे हैं 	fake
ेशकीआवाज़शाहीनबाग कर्नाटक BJP के C.M के मंच से ही जब गुरु जी ने CAA का विरोध किया तो CM साहब भड़क उठे ऐसी बे इज्जती आपने कभी नही देखी होगी दलाल मीडिया के चाटूकार पत्रकारो ने एक बार भी नही चलाया	offensive
मित्रों जरा पता करना बीस लाख करोड़ सरकार ने सिर्फ भक्तों में बाट दिया क्या  यह साला बीस लाख करोड़ का रकम तो कोरोना वायरस से भी छोटा निकला लेने वाला दिखा न देने वाला  खैर किसी भाई बहन को कुछ मिला हो तो बताना जरूर	fake,offensive
   बहीन जी फिर भी लोग मजाक नहीं गलत ही सोचते हैं ऐसी लेंगवेज यूज मत किया विशेष कर ऐसे प्लेटफार्म पर , चलो कोई न…	defamation
टन सोना गिरवी रखा एवं इसके इंट्रोडक्शन में लिखा है मोदी सरकार ने पूरे मामले को गोपनीय रखा  साथ ही कैप्शन में लिखा है की अगर यह सूचना सही है तो बहुत चिंताजनक है	fake
इस हरामी की सदस्यता रद्द होनी ही चाहिए ... bsdka टिकट ब्लैक करता था उसकी औकात उतनी ही थी ... कृपया इस कमीने के खिलाफ आवाज उठाये ... आप पार्टी थर्ड क्लास पार्टी	defamation,hate,offensive
सब कहते हैं हिन्दू मुस्लिम सिख ईसाई, आपस में हैं भाईभाई लेकिन जब जुल्म होता है तो सिर्फ मुसलमान पर क्यों होता है और मुसलमान पर होता है तो दूसरे धर्म वाले इसका विरोध क्यों नहीं करते और अगर विरोध करते हैं तो ये रुकने का नाम क्यों नहीं ले रहा	hate
सोसायटी के अंदर और आसपास घूमना भी मना है।	fake
अबे नई चीज हो गई राहुल गांधी से आजादी चाहिए इन लोगों को  इनकी मदद की जाए ामशाहीनबाग	offensive
पुलवामा RDX से भरी जिस कार ने बस पर धमाका किया था  O आज तक उसके कागज नहीं ढूंढ पाया कार किसके नाम पर थी सरकार को NRC में साल पहले के कागज चाहिए।	fake
में मनमोहन सिंह से माफ़ी मांगना चाहूंगा, उनके बारे में मैंने ग़लत कही थी  इतिहास उन्हें हमेशा ऊंचा दर्ज़ा देगा अनुपम खेर	fake
मुम्बई मुम्बई के माटी गांव में कोरोना पेटेंट के मटने के बाद उस व्यक्ति की डेड बॉडी को नहलाते वक्त समझ आया कि मृत इंसान के बॉडी से सभी महत्वपूर्ण अंग किडनी लिवर हार्ट और गायब है	fake
करोड़,,, अल्पसंख्यक कैसे  सारा विश्व में दंगा कर के शांतिदूत कैसे बंद करो ये तमाशा  निर्दयता,विनाश का दूसरा नाम है..	hate
इसपर साले पर लट्ठ बजे तकड़े वाला, जेहादी सुअर।	hate,offensive
नसीरुद्दीन, अमीर खान बोले इंडिया में डर लगता हैं  तो हीरो कंगना बोले मुंबई में डर लगता हैं  तो विलेन जो आज कंगना को कह रहे हैं मुम्बई मत आना उन्होंने कभी नसीरुद्दीन , आमिर खान को बोला अब इंडिया मत आना 	hate
सच्चाई के बहुत नजदीक व्यंग्य बाण व्यंग्य  जिस बीमारी का अभी तक कोई इलाज नहीं आया है। उसी बीमारी का इलाज करवा कर लाखों लोग ठीक भी हो गए। वाह और तो और कुछ लोगों ने इस खौफ Corona Virus के तथाकथित ईलाज के नाम पर करोड़ों अरबों कमा भी लिये। व्यंग्य  भरपूर कमा लेने के बाद N95 मास्क बेकार घोषित हो गया, यकीन करें कमाई के बाद सायद सेनेटाइजर, हैंडवाश और immunity booster दवायें भी बेअसर घोषित हो जाएंगी। फिर वैक्सीन से कमाने का दौर शुरू होगा।आप डर बनाये रखिये और हम बाजार बनाये रखते हैं।  WHO हमेशा, आपके डर के साथ WHO  World Horror Organization	fake
यही है वो ोहतरमा हैं जो ्हैया के नामांकन में चुनाव प्रचार कर रही हैं,ुरमेहर कौर। यही लोग मिलकर ेगूसराय का विकास करेंगे।छी छी शर्म भी नहीं आती है।।	offensive
पाक की छोड़ो अब तो चीन की भी गिली होने लगी है, पुरानी से पुरानी बीमारी का शर्तिया इलाज डॉक्टर नरेंद्र मोदी 	hate
दिल्ली न्यूज़ नामक किसी चैनल को बयान दे रहा है एवं तरहतरह की राजनैतिक बातें कर रहा है  सफ़ेद कपड़े पहना यह व्यक्ति पाकिस्तान और भारत के संबंधों पर एक लम्बी चर्चा करता है 	fake
मुम्बई का बॉलीवुड  बलात्कारियों का अड्डा नशेडिवो का अड्डा देश द्रोहिओ का अड्डा टुकड़े टुकड़े गैंग का अड्डा सेक्स का अड्डा हिन्दू धर्म का विरोध का अड्डा आतंकवादिवो का अड्डा देश विरोधी ताकतों का अड्डा बहिष्कार करो साले हरामजादो को ये कमीने एक दूसरे के खिलाफ कभी कुछ नही बोलेंगे।	defamation,hate
