text	multi_label
सोनभद्र के बीजपुर में कुएं से पानी भरने पर दलित महिला की सवर्ण समाज द्वारा बेरहमी से पिटाई। क्या यही लोकतंत्र है। सोनभद्र प्रशासन इस की जल्द से जल्द करवाई करे। ोनभद्र ित ीम	fake
नेपाल के प्रधानमंत्री के पी ओली ने ठोंका ताजमहल पर दावा कहाँ शाहजहाँ था नेपाली उसका असली नाम शाहाबजी था मगर भारतीयों ने उसको शाहजहाँ बना दिया, नेपाल जल्द ही UN में इसके उपर पिटीशन दाखिल करेगा जोय शाब्जी	fake
आलू से सोना बनाया, पानी से करंट निकाला स्कूटर को बस बनाया.... थोड़ा और सब्र रखिए ये तक गधे से डीजल न मूतवा दे तो कहना।	defamation
को भद्दी गाली देने वाली जाहिल जिहादन हीरखान को ना सिर्पArrest करे बल्की उसपर Strict actionलेना चाहिऐ ताकि भविष्य मे हिन्दु देवीदेवताओ को गाली देने से पहले ये जिहादीCommunity सौ बार सोचे हम अपने सनातनधर्म का अपमान नही सहेंगे इस जाहिल ने हद पार कर दी है	hate
मोदी जी आप तो अपना चेहरा पसीने से मालिश कर चमका लेते हो, पर देश का खून पसीना क्यों निकलवा रहे हो	defamation
मोती नेहरू से राहुल गांधी तक यह परिवार एक मिस्ट्रीहै। पप्पू का असली नाम राहुल गांधीहै,राउल विंचीहै या राहुल खानहै। ये अपनेको दत्तात्रेय गोत्र जनेवुधारी हिंदू बताता है जबकि माँ ईसाई है और बाप फिरोज खान मुस्लिम है। ये ब्रटिश नागरिक है या भारतीय है। शादीशुदा है या कुँवारा।	defamation,offensive
यह सिव दो निर्दोष साधु की हत्या नहीं था बल्कि हमारी हिन्दू संस्कृति की हत्या थी और अगर इससे रोका नहीं गया तो ऐसे किस्से और होते रहेंगे ।।	hate
पूरे देश को लूट कर अडानी अंबानी के गुलाम बना दिया भ्रमित कोई और कर रही है लोगों की जिंदगी को नर्क बना दिया लोगों को लूट कर कंगाल और भिखारी बना दिया देश को साल पीछे धकेल दी बेरोजगारी के कारण लोग आत्महत्या कर रहे है तुमसे ज्यादा कौन भ्रमित कर रहा है देश को	defamation,hate
 जीडीपी होने के साथ ही हिन्दू खतरे से बाहर मोदी जी ने कमाल कर दिया बधाई हो सभी कट्टर हिन्दू को	defamation,hate
 जो माननीय सांसद साम दाम दंड भेद द्वारा चल रहे ्मांतरण के धंधे को रोकने के लिए संसद में धर्मांतरण विरोधी प्राइवेट मेंबर…	defamation
चम्मचो की जिस तरह पेलाई कर रहा हूँ ये स्पीड ठीक है या थोड़ा और बढ़ाऊभाइयों 	defamation
प्रपोज़ तो मे भी कर दू उसे घुटने टेक कर, डर इस बात का है कही वो कमीनी छाती पे लात ना मार दे, 	offensive
अलीगढ़ में साल की हिंदू युवती ने आरोप लगाया है कि समुदाय के लोगों ने उसे दरगाह में दिन बंधक बनाया व निकाह के लिए धर्मांतरण किया। दरगाहों से पहले भी लवजिहादधर्मांतरण के मामले आये हैं। क्या दरगाहें गैरकानूनी गतिविधियों का अड्डा हैं	hate
तुम्हारे बाप दादा ने कभी खेती की है की है तो बता प्याज में कितने पानी लगते हैं कितने बार गुराई होती है कितने बार कीटनाशक की छिड़काव होती है आलू में कितनी बार पानी और छिड़काव की जाती है गेहूं में कितने बार पानी लगते हैं गेहूं में डालने वाली कीटनाशक के नाम बता	offensive
है प्रभु रक्षा कीजिये  इस समय पूरा विशव व भारत देश भीषण परेशानियों का सामना कर रहा है कोरोना तो है ही अभी बंगाल में अम्फान और फिर किसानों पर टिड्डी दल का हमला, इन से उभर ही रहे है की उत्तराखंड में जंगल मे आग लग गई दिन से उत्तराखंड जल रहा है ईश्वर रक्षा करिये अब ओर पीड़ा मत दीजिये पशु पक्षी पेड़ पौधों को....पक्षियों की प्रजातियों और वन्यजीवों में से आधे से अधिक खतरे में हैं  प्रभु जल्दी से जल्दी इन भीषण परेशानियों से दूर करें 	fake
्रेकिंगन्यूज़ ानवैली ाख ंडियाचीनफेसऑफ आधिकारिक अधिसूचना के तहत मृतकों की पुष्टि की गई है । लेकिन अब प्रतीत होता है की और जो ICU में थे, उनका निधन हो गया। सूची में मैंडरिन में टेक्स्ट भी है, जो मोटे तौर पर कहता है, हम इन परिवारों के प्रति अपनी गहरी संवेदना व्यक्त करते हैं, और दृढ़ता से हमारे देश की संप्रभुता की रक्षा के लिए प्रतिबद्ध हैं ।	fake
नेपाल का प्यारा, चीन का दुलारा, बुद्धि का मारा, कोरोना से हारा। भक्तों, ऐसा नेता है तुम्हारा	defamation,offensive
इसकी दिल्ली दंगो में जांच हो इसने अपने जीजा ताहिर से मिल दंगा कराया जब जीजा जेल में तो ये bsd वाला साला बाहर कैसे	fake,hate,offensive
भोसड़ीवाले आखिर तुने अपनी औकात दिखा ही दिया। तु साले एक नम्बर का.कमीना है रे हरामी	hate
अक्टूबर को मध्य प्रदेश के मुरैना में कांग्रेस नेताओं द्वारा सम्बोद्धित एक रैली में पार्टी अध्यक्ष राहुल गाँधी ने एक महिला कार्यकर्त्ता का हाथ पकड़ लिया	fake
ना तुम्हारी सुनूंगा ना कुछ बोलूंगा मै पूरा देश बेच कर ही दम लूंगा मोदीजी	defamation
देश में त्रासदी की जननी ही कांग्रेस हैं. महाराष्ट्र कैसे संभाला हैं दिख रहा हैं.. .. मुंबई के स्टेशन पर पाकिस्तान जिंदाबाद के नारे लग रहे हैं.	hate
सीरिया पाकिस्तान से भी बुरी हालात में भारत	fake
मोदी विरोधी, गोल घेरे में जो लिखा है, उसे आखं खोल कर पढ़ लो और समझो कि कांग्रेस और विपक्ष दलों का एजेंडा क्या है मुफ्त बिजली पानी में ही खुश हो कर रह जाओगे तो मुस्लिम राज फिर आ जायेगा।	fake
BJP विधायक अनिल उपाध्याय की हिम्मत तो देखिये जब पुलिस का ये हाल है तो आम जनता का क्या होगा...मुबारक हो आप रामराज्य में जी रहे. इस video को इतना वायरल करो की ये पूरा हिन्दुस्तान देख सके..	defamation
एक नंबर का झूठा है। साला ऐसे इंसान को क्या सम्मान दो, नीचता की हद पार कर दी है।	fake,offensive
ये एक नंबर के दोगले है आप पार्टी वाले इनसे ज्यादा मक्कार और कमीना कोई नही होगा ।	offensive
मोदी और भारत के विकास का रिश्ता ऐसा है जैसे आसमान और जमीन का रिश्ता... दोनों का संगम कभी नहीं हो पाता	defamation
क्या एक मुस्लिम क्लर्क ने काल्पनिक शोलेअल जजीरा स्क्रीनशॉट साझा किया था	fake
राहुल बाबा को इसीलिये तो पप्पू कहते है, चमचों देख लो आपने पप्पू के कारनामे...	hate
इसके लिए राहुल गांधी ने अभी तक एक भी ट्वीट नही किया जबकि ये की रात को ही हो चुका है।	defamation
और ये लगा सिक्सर...... एक ही मारा लेकिन शॉल्लीड मारा जी..... फिर भी दिल है हिंदुस्तानी	offensive
कमीनी जलील औरत बेहूदा औरत तू होगी मुगल की औलाद राजपुतनियो ने तो जौहर किये पर अपनी अस्मत पर हाथ नही आने दिया । इस कमीनी को अरेस्ट किया जाना चाइये। टके की चमची	defamation,hate
पी के एक गांव में कोरोना स्क्रीनिंग करने गईं डॉक्टर वंदना तिवारी की मुस्लिमों द्वारा की गई पत्थरबाजी से मौत हो गई।	defamation,fake
आतंकियों को कार मे घुमाने वाला DSP दिन मे भी डायरी पेश ना हो पाने के कारण जमानत पर है और गोदी मीडिया ने जनता को रिया और कंगना मे उलझा के रखी है 	offensive
   इतिहास NDTV को याद करेगा, जो आज लोकतंत्र के चौथे स्तंभ की रक्षा कर रहा है...	defamation,hate
   क ऐसी तरकीब बनाऊंगा, टोपी लगा कर सेक्युलर के नाम पर जुम्मनो से वोट कमाऊंगा.. फिर क्या रिज़र्वेशन जैसी सुविधाएं और न…	hate
पश्चिम बंगाल में हिंदूओं पर ज़ुल्म हुगली के तेलीनीपारा में, झड़प के बाद घरों में आग लगाई गृह मंत्री अमित शाह को स्थिति पर गौर करना चाहिए अवार्ड वापिस गैंग कहाँ है वे पत्रकार जो भारतीय प्रवासियों के रूप में बांग्लादेश में रोहिंग्याओं की छवि साझा करते हैं कुछ कहेंगे	hate
नाम तो पता है लेकिन इस देशद्रोही का नाम लेना पाप हैं  कमिनी	hate,offensive
सबसे ज्यादा कमीना सांसद है ये	hate
आवश्यक सूचना अभी अभी जानकारी मिली है कि ग्राम नागेलाव वाया पीसांगन जिला अजमेर में एक बालिका का जन्म हॉस्पिटल में हुआ l बालिका ने जन्म लेते ही बोली कि भारत में जो कोरोना वायरस संक्रमण फैला हुआ है उसके बचाव के लिए भारत के प्रत्येक नागरिक को अपने दाएं पैर के अंगूठे के नाखून पर हल्दी का लेप मेहंदी की तरह लगाना है l इससे कोरोना का संक्रमण समाप्त हो जाएगा सभी नागरिक सकुशल रहेंगे l यह कहकर बालिका की उसी समय मृत्यु हो गई यह देखकर अस्पताल के डॉक्टर भी आश्चर्यचकित हो गए l अतः आपसे निवेदन है कि आप भी तत्काल इस तरह का लेप अपने दाएं पैर के अंगूठे के नाखून पर लगाकर कोरोना वायरस संक्रमण से अपना एवंअपने परिवार का जीवन को बचाएं l यह फेक न्यूज़ नहीं है सत्य घटना है 	fake
बतक हुए कुल कोरोना पॉजिटिव मरीजों की मृत्यु के सम्बन्ध में डेथ ऑडिट का हवाला दिया है। पिछले दिनों में में अबतक कुल केस एवं मृत्यु हुयी है। पिछले घंटों में भर्ती हुए कोरोना मरीजों की मृत्यु की खबर असत्य है।	fake
चुतिया है साला।	offensive
जो देश लड़ाकू विमान के चक्का तक नहीं बना पाई वह देश दूसरे देश की लड़ाकू विमान की असली नकली की पहचान कर लेती है यह न्यूज़ चैनल वाले को साइंटिस्ट बना दीजिए कहीं दो चार लड़ाकू विमान बना दें	hate
पीएम मोदी की मोर के साथ फोटो वायरल होने के बाद राहुल ने भी जानवर के साथ ऐसी फोटो क्लिक करवाई है। राहुल गांधी किताब पढ़ते दिख रहे हैं, पास में एक गधा भी बैठा दिख रहा है।	fake
कार्टून एक लोकप्रिय स्पाइडरमैनकेंद्रित मीम का पुनरावृत्ति है, जो कि प्रधान मंत्री नरेंद्र मोदी को अकेले ही भारत को विपक्ष से और विदेशी ताकतों से बचाते हुए दिखाता है।	fake
बिहार के दरभंगा में मशहूर साइकिल गर्ल ज्योति कुमारी के नाम की एक वर्षीय लड़की के साथ बलात्कार किया गया और उसकी हत्या कर दी गई। मिडिया खामोश क्यों है	fake
बाबरी मस्जिद का फैसला सुनाने वाले चीफ़ जस्टिस रंजन गोगोई कोरोना पॉजिटिव	fake
मम्मी out तो बेटा बेटिंग करेगा... बेटा out तो मम्मी बेटिंग करेगी.. चमचों को हमेशा फील्डिंग ही करनी है..	defamation
जुल्म इतना बुरा नहीं जितनी बुरी खामोशी हैं हिंदुओं बोलना सीखो नहीं तो आने वाली पीढियां गूगीं और बहरी हो जाऐगी...	hate
 का चालान करने पर लडके ने अपनी कार में आग लगा दी और बीवी बच्चो को सडक पे पिस्तौल देके बिठा दिया	fake
मोदी हैं तो मुमकिन हैं एक साल पहले तक राष्ट्र को ये तस्वीर भी देखने को मिलता था लेकिन अब किसी हलाला की औलाद मे ये ताकत नही कि वो लाल चौंक पर राष्ट्रविरोधी ताकते अपना दोगला नाच करे आशा है वे भी जल्द होंगे ंडभारत का स्वप्न जल्द पूरा होगा  संघ शक्ती कलयुगे	fake
सुन बे कुतिया. भक्त हमारे लिए एक पवित्र शब्द है l यह शब्द भगवान् के बराबर sacred है l बहुत तूने हमारी धार्मिक भावनाओं के साथ खेल लिया साली l हमारी धार्मिक आस्था को चोट पहुंचाई तो तेरा वो हश्र करेंगे कि confuse हो जाएगी कि साँस कहाँ से ले और पादें कहाँ से l	hate
भारत में मच गई हाहाकार रोटी के लिए ताली बजा रहे हैं युवा भारत की हालात लीबिया सीरिया तालिबान से भी बदतर हालात	hate
मेरी नही तेरी कमीने	offensive
टाइम्स नाऊ चैनल कुछ दिन से देश में धर्मांतरण पर स्पेशल प्रोग्राम दिखा रहा है। उसमें यह बात सामने आई है आंध्र प्रदेश में ईसाई आबादी प्रतिशत के ऊपर हो चुकी है। जबकि काग़ज़ों में ये सिर्फ़ प्रतिशत हैं। यही हाल पूरे देश में है।	hate,offensive
नही ओर ये कमीना इस देश का कभी भलाई की नही सोचता ये सिर्फ अपना घर भरता है।	offensive
सुप्रीम कोर्ट में आप अर्जी लगाओ वहीं से कुछ हो सकता है वर्ना लोवर कोर्ट में ऐसे ही समय और पैसे की बर्बादी है वहा बहुत से वकील है जो फ्री में केस लड़ते हैं उनसे मिलना पड़ेगा मिडिया में भी अपनी बात जंतरमंतर पर खड़े होकर कहनी होगी हम सदैव साथ देगे	defamation
ये है भक्तो के फूफ्फा जी इनके करतूत देखे	fake
“JNU देशद्रोही है और पाकिस्तान का समर्थक है” के बाद हाज़िर है “मुंबई देशद्रोही है और पाकिस्तान जैसा है” ये भक्त कौनसा गाँजा फुँकते है..	offensive
   नौकरियां इस कदर खत्म कर दो कि हर शख्स को धर्म खतरे में लगे और वह भीड़ का हिस्सा बन सत्ता का हथियार बन के संविधान को आंख…	hate
कल ऐसा लग रहा था जैसे अंधभक्तों और सड़कछाप दलालो पर किसी ने कीड़े मारने वाली दवा का छिड़काव कर दिया हो सब के सब बिलबिला रहे थे 	offensive
मुंबई के हॉस्पिटल में भर्ती ऋषि कपूर का ये आखिरी वीडियो है , जिसमे ऋषि कपूर का इलाज कर रहे डॉक्टर ने उनके ऊपर फिल्माया गया गाना गाया....	fake
सितंबर की रात चीनी सेना ने दोबारा एलएसी पर घुसपैठ की। चीनी सेना ने भारतीय सेना को ब्लैक टॉप हिल से हटाने की कोशिश की थी और इस कोशिश को भारतीय सेना ने नाकाम कर दिया।	fake
जिसको आपने प्यार किया था आज भी उनकी याद आती है और आपकी आँखे नम हो जाती है	defamation
B.J.P. विधायक अनिल उपाध्याय की इस हरकत पर क्या कहेगे मोदी जी, एक पोलिस अधिकाऱ्याची ही परिस्थिती निर्माण होऊ शकते. Tv समाचार सेनल वाले दलालो आप ऐसा वीडियो क्यो नही दिखा रहे हो	defamation,hate
केंद्र सरकार ने कर्मचारियों के लिए नई गाइडलाइन जारी की हैं जिससे कोरोना संक्रमण को फैलने से रोका जा सके। केवल असिम्प्टेमेटिक कर्मचारियों की एंट्री, कंटेनमेंट जोन में रहने वालों को बाहर निकलने की जरूरत नहीं।	fake
देश का अपमान नहीं सहेगा हिंदुस्तान, फेसबुक की आंखी दास ने तिरंगे का केक बनाकर काटा 	fake
जय हिन्द की सेना.. और जो नालायक देश द्रोही है... उनको ये भी पता होना चाहिए कि अपनी ही ज़मीन वापस लेने के लिए भी शोर्य,पराक्रम और साहस चाहिए। जो कि कुछ गद्दार सूअरों ने अपने बाप का माल समझ कर कब्ज़ा करने के लिए छोड़ दी थी. कुछ कमीने कुछ भी भेाैकने से पहले सोचते नहीं है	offensive
ये है बेटी बचाओ,बेटी पढ़ाओ भाजपा के जोरदार नारे।किनसे बचाओबेटियों के साथ यूपी हो या बिहार सभी जगहों पर भेड़बकरी की तरह दुर्व्यवहार हो रहा। मोदी तेरे राज में बेटियां लुट गईं भरी बाजार में। जिस देश में बेटियों की ऐसी दुर्दशा हो तो हर मांओं को क्या करना चाहिए	defamation,hate,offensive
संवित पात्र बीजेपी की ओर से अकेले पूरे विपक्ष पर भारी पड़ जाते हैं, इनके बिना टीवी डिबेट देखने का मन नहीं लगता.. किसकिस को ऐसा लगता है,	hate
महाराष्ट्र सरकार  कितने आदमी थे  BMC सरकार सिर्फ एक ही महिला थी । हम सब कि वाट लगा दी सरकार..	defamation
देश ये दर्द नहीं भूलेगा  स्कूल से घर आते बच्चे को भी दंगाइयों ने नहीं छोड़ा  अब तक एक बच्चे की जान लेने तक की खबर देश के सामने आयी है  दिल्ली दंगे की सोशल मीडिया पर आई हुई ये दर्दनाक तस्वीर  क्या कसूर था इस बच्चे का  देश ये दर्द नहीं भूलेगा 	fake
सबरीमाला में महिलाओं के प्रवेश पर सुप्रीम कोर्ट के आदेश की तुलना केरल में महिलाएं एलपीजी मूल्य में बढ़ोतरी से ज्यादा परेशान हैं। इस लेख ने तस्वीर को मुख्य तस्वीर के रूप में उपयोग किया है और मलयालम में शीर्षक कहता है, महिलाओं ने कोट्टारकर, कोल्लम में घरों का दौरा करने वाले और सबरीमाला मुद्दे पर हस्ताक्षर एकत्र करने वाले बीजेपी नेताओं को गैस सिलेंडर बिल दिखाकर किया विरोध।	fake
आखिर पाकिस्तान जैसा आतंकी देश भारत में कांग्रेस सरकार क्यू चाहता है .सभी भारतीय विचार करे	fake
यदि ऐसा कुछ है तो बहुत अच्छा निर्णय है. लेकिन काश मानसिकता भी बदली होती और जैसा कि आप बता रहे हो बाबरी अस्पताल तो इसका नाम किसी मुस्लिम महापुरुष के नाम पर रखा होता ना कि आक्रांता के नाम पर	fake
अरे अडानी अंबानी के कुत्ता किसान की जमीन फसल लूटने की खेल खेल दी किसान की जमीन फसल लूटकर अपने मित्र उद्योगपति को और अमीर बनाने की कोशिश कर दी देश के गद्दार किसान ने तुम्हें बोला था मेरे लिए विधायकों को लेकर आना किसान ने बोला था एमएसपी पर कानून बना दो क्यों नहीं बनाया	offensive
. बहुत बड़ा कमीना है ये, सिर्फ हिन्दू भाइयों के खिलाफ जहर उगलता है, इसी चक्कर में कुछ दिन पहले जेल भी गया था। इन जैसे लोगो से मैं कोई हमदर्दी नहीं रखता। 	defamation,hate,offensive
भक्तों कि अम्मा देश कि संस्था बेचतीं हुई.	defamation
   इस्लाम में निकाह के अलावा भाईबहन का कोई और त्यौहार भी होता है क्या बस ऐसे ही पूछ रहा था 	defamation
ये शांतिप्रिय समुदाय का सही इलाज सिर्फ संत ही जानते हैं म्यांमार में विराथुजी और भारत में योगीजी.. ्वप्रिययोगीजी	defamation
वह रंगीन वीडियो मेरी नहीं थी मोदी जी की भतीजी की थी जानकारी दुरुस्त कर लेना	defamation
इसरो ब्राह्मणवादी है और अल्पसंख्यक विरोधी भी चाँद पर विक्रम ही क्यों भेजा उस्मान अब्दुल या पीटर क्यों नहीं चन्द्रयान से क्या हासिल होगा हजार करोड़ फूक दिए दक्षिण की सतह पर उतर कर केवल सेल्फी लेने के लिए जबकि आज भी भारत मे एक कटोरा दाल भात के लिए लोग मर रहे है .	fake
मोहतरमा के पहले तो अम्बानी भूखा मर रहा होगा , और जो U P A govt ने एक लाख करोड़ के काम दिए थे उनका क्या , उल्लूओं को दिन में दिखाई नही पड़ता है	hate,offensive
चायवाले का मजाक उड़ाने वाले आज खुद अपनी पार्टी के लोगों को मनाने के लिए घूम घूम कर चाय पिला रहे हैं ़ाबलवान	fake
हिन्दुओं को नपुंसक बनाने के लिए उनके बिरयानी में दवाई मिलता था कोयंबटूर	hate
लॉकडाउन के दौरान जिहादी आतंकवादियों को घर से दूर रहने को कहना एक हिंदू भाई को भारी पड़ा। भाई रेवत सिंह तंवर माडवा पोकरण में हत्या कर दी गई। प्रशासन से निवेदन है कि दोषियों को तुरंत गिरफ्तार करें। सब्र टूट गया तो संभालना मुश्किल हो जाएगा।	fake
तीन सही के चिन्ह दिखने का मतलब है सरकार ने सन्देश देखा है और तीनों में से एक चिन्ह के लाल होने का मतलब है कि सरकार आपके ख़िलाफ कार्यवाही करेगी  यह दावे झूठ हैं और इनका कोई आधार नहीं है  यह फ़र्ज़ी सूचना पहले भी ख़ारिज कि जा चुकी है 	fake
इतने बड़ेबड़े महान अर्थशास्त्री आत्माओं के रहते हुये सालों में देश को विकसित राष्ट्र नहीं बना पाए...भारत के बाद आज़ाद हुआ चीन सालों में कहाँ से कहाँ पहुँच गया... और और उसके चमचों ने भारत को कहाँ पहुँचा दिया...हद हैं चाटुकारिता की...  रहो।	hate
बाहर जा कर इसे फ़ेसबुक पर अपलोड कर दो  के.ई.एम को टैग भी कर देना केजरवाल कुछ तो शर्म करो.......केजरवाल कुछ तो शर्म करो....... हद हो गई भाई। नहीं समलता तो बताओ राष्ट्रपति शासन लागू करने का अनुरोध करें	fake
कात्यायनी मंत्र माननीय प्रधानमंत्री श्री नरेंद्र मोदी द्वारा गाया गया जो देश के लिए शक्ति का आह्वान कर रहे है  कभी नहीं सोचा था की प्रधानमंत्री की प्रभावशाली आवाज़ होगी.अविश्वसनीय 	fake
अबे माधरचोद हलाला की पैदाइश, कोठे की दल्ली से पैदा हुआ सूअर, अपने अब्बू और भाइजान के साथ सुहागरात मनाने वाले आतंकवादी कौम के नाजायज औलाद है तू कमिनी ।	hate,offensive
चीनी ऐप टिकटॉक बैन का केस सुप्रीकोर्ट में लड़ेंगे सोनिया के वफादार कपिल सिब्बल इस के लिए दो शब्द	fake
में से रेप के आरोपी, उनके समर्थन से अरविंद केजरीवाल जी मुख्यमंत्री, वाकई नई राजनीति की शुरुआत हुई है, दिल्ली को रेप कैपिटल कहने वाले, आप लोगों ने तो आरजेडी को पीछे कर दिया, लालू प्रसाद जी खुश होंगे आज कि कोई तो आगे निकला, समझ आता है कि निर्भया कांड क्यों होता है जनता।	fake
मई .यह पश्चिम बंगाल के तेलिनिपारा में हुआ था । मुस्लिम निवासियों को निकाला और हमला किया, संपत्तियों को व्यवस्थित, नियोजित तरीके से लूट कर जला दिया ।	hate
फेसबुक ने अमेरिकी राष्ट्रपति डोनाल्ड ट्रम्प से जुड़े सभी चुनावी विज्ञापनों पर बैन लगा दिया है।	fake
इस तस्वीर को मोदी जी ने यथार्थ कर दिया है 	fake
पूर्व विधायक कुलदीप सिंह को मिली जमानत क्या यह वही bjp विधायक है जिसने पूरा एक हस्ता खेलता हिन्दू परिवार बर्बाद कर दिया और तथाकथित हिन्दू रक्षक वाले मुँह में केला लेकर चुप बैठ गए	fake
ांग्रेस का अंदरूनी कलह अब खुलकर सतह पर आने लगा है और एक अंग्रेज ने बनाई हुई पार्टी का अंत एक विदेशी महिला द्वारा ही संपन्न होगा,ऐसा दिखाई पड़ रहा है। ाकरोयार कि त्यागमूर्ति का नकाब ओढ़ने वाली विदेशी महिला के कारण ारत के इस पुरानी राजनैतिक पार्टी का अंत आ गया है। ीकहै	defamation,offensive
B.j.p. विधायक अनिल उपाध्याय की इस बयान पर क्या कहेगे मोदी जी, इन video को इतना वायरल करो की ये पूरा हिन्दुस्तान देख सके..	defamation,hate
   ज़ुबानी जंग में Y श्रेणी की सुरक्षा मिली... अगर मार पीट हो जाती तो राफ़ेल भी मिल सकता था 	offensive
क्या शर्म की बात है तू तो सबसे बड़ी बेशर्म है कुतिया दलाली शुरू की है तूने टिकट के लिए।।।।।।। देखते है कि तू कब तक दलाली करती है।।। घिनोना है तेरा कैरेक्टर	defamation,fake,hate,offensive
आज तक की खास पेशकश  अमिताभ बच्चन खुद गए पेशाब करने, संवाददाता ने खुद चख कर बताया कि शुगर भी कंट्रोल में है .	fake
मे ्हैयाकुमार ने v पास करके मे एडमिशन लिया था.. अभी तक वही है तो बताओ ऐसा कौनसा कोर्स है जो साल मे भी पुरा नही हुआ	defamation,offensive
   कंगना की मां आशा रनोत हुई भाजपा में शामिल जिसका अंदेशा था देशवासियों को आखिरकार वही हुआ	hate
   वो जानवरों तक के चारे में बम मिला देते हैं आप उनसे भाईचारे की बात करते हो उनसे बड़े जाहिल तो आप हो..	offensive
पंजाब कैबिनेट मंत्री नवजोत सिंह सिद्धू ने अगस्त, को पंजाब के गुरदासपुर में भारतपाक सीमा पर दूरबीनों के माध्यम से गुरुद्वारा करतरपुर साहिब में पूजा की थी।	fake
िधायकअनिलउपाध्याय की इस बयान पर क्या कहेंगे RSS वाले इन video को इतना वायरल करो की ये पूरा भारत देख सके..	defamation
आर एस एस बीजेपी के एजेंट छोटी मुंह बड़ी बात मरने के उम्र मैं नई प्रमोशन के एक व्यवस्था ही करवा डाली देश की सत्यानाश कर के रख दी इसने सवाल पूछती हूं देशद्रोही मत कहना	defamation
ये है कांग्रेस का असली चेहरा.... इन कुत्ते कांग्रेसियों के लिए आपके दो शब्द......लाइक नहीं... कमेंट pls कर्नाटक में हिन्दुओं को नीचा दिखाने के लिए कांग्रेस के सि एम सिदारमियया ने निकाली रैली और भगवान् राम के फोटो पर चप्पल लगाईं  ईसाईयों और मुस्लिमों को खुश करने के लिए किया कांग्रेस ने ये सब  शेयर करके कांग्रेस का चेहरा दुनिया के सामने लाइए	defamation,fake,hate,offensive
उत्तर प्रदेश में मंदिर की दीवार से लटक रहे एक पुजारी की परेशान करने वाली फोटो सोशल मीडिया पर एक झूठी ख़बर के साथ साझा की जा रही है। दावा किया जा रहा है कि, हिंदू पुजारी की हत्या मुसलमानों ने की है।	fake
