text	multi_label
अब यह क्या हो रही है देखिए तो चीन तो खुली धमकी दे रही है कहां दुम दबाकर बैठे हुए हैं फालतू बातें टीवी पर करके देश की नागरिक को धमकी दे रहे हो इनको दो ना	defamation,hate
अल्लाह के घर देर है अंधेर नहीं रंजन गोगोई सकारात्मक	defamation,hate
मेरे दादाजी सेना में एक प्रमुख थे और उन्हें पेंशन भी मिलती थी, दादा अब नहीं हैं, लेकिन अगर मुझे मेरे दादा से मेरी नाक मिल जाती है, तो क्या मुझे सेना में एक बड़ी नौकरी मिल जाएगी।	defamation
सुमित नागल यूएस ओपन में साल में मेन्स सिंगल्स का पहला मैच जीतने वाले पहले भारतीय बने	non-hostile
JEE Main  परीक्षा में कुछ अभ्यर्थियों को मैथ्स के सवालों ने आज खूब छकाया।	non-hostile
मोहतरमा JNU की साल की छात्रा है, और कमाल की बात उनकी बेटी मोना भी JNU की ही छात्रा है।	fake
कुत्ते को घी हजम नही होता ओर तुम तो इस नचनिया को इज्जत दे बैठे ,, इसको राजनीति में जहां पहुंचना था पहुंच गई लेकिन आंतकवादी तो किसान हुए ना ।। ये सरकार की ही प्रवक्ता समझ लो इब वो हिंदुत्व आले अपना धर्म निभाते रहो इसनै तो थारे बाप दादे भी ंतकवादी बना दिए	defamation,fake,offensive
अब तो बेटे ने भी मान लिया कि उसका बाप चोर है चौकीदार ही चोर है । चौकीदार ही चोर का स्टीकर चिपकाते संबित पात्रा	fake
तू मादरचोद हो क्या तेरी गांडू ताहीर हुसैन का रखैल साला	hate,offensive
राम मंदिर निर्माण में हुई देरी के दोषी वो हिन्दू भी है, जिन्होंने में अटलजी को न चुन के भूरी चाची को चुना था।	hate,offensive
स्वास्थ्य मंत्री हर्षवर्धन बोले, दिवाली तक काबू में होगा कोरोना, साल के अंत तक वैक्सीन मिलने की उम्मीद	non-hostile
   कंगना की मां आशा रनौत ने भाजपा ज्वाइन कर ली. यह सब खेल मां को प्रमोट करने के लिए था  बाकि किसान लाठिया खा रहे हैं  ज…	hate
   किसी ने पूछा  अगर पाकिस्तान नही होता तो क्या हम देशभक्त होते मासूम जवाब  अगर हम देशभक्त होते तो आज ये पाकिस्तान नही हो…	hate
ड्रैगन को भारत का कड़ा संदेश, एलएसी पर हर हालात का सामना करने को तैयार	non-hostile
चीफ जस्टिस की कोशिश लाई रंग, वर्ष बाद परिजनों से मिलेंगी पार्वती, जानें क्या है पूरी कहानी	non-hostile
NCB ने रिया से दूसरे राउंड की पूछताछ शुरू की, आज शाम तक रिया की हो सकती है गिरफ्तारी	non-hostile
अब तक राज्य में लाख नमूनों की जांच की जा चुकी है.	non-hostile
ब्रिटेन की अदालत में नीरव मोदी के प्रत्यर्पण पर दूसरे चरण की पांच दिवसीय सुनवाई शुरू	non-hostile
₹700 मिल रहा है सुनकर शाहीन बाग से भी कुछ महिलाएं बेगूसराय के लिए निकल रहे हैं। यहां तो सिर्फ ₹500 मिल रहा है। आपस में मिलकर एक रेट फिक्स कर लो, वरना छोटेछोटे बच्चों को साथ लेकर महिलाएं कितना इधरउधर करेंगे उनके बारे में भी थोड़ा सोचो।	offensive
उपायुक्त आरके सिंह ने महेन्द्रगढ़ जिले के फैजाबाद व खायरा गांवों के खेतों में चल रहे ईगिरदावरी के कार्य का निरीक्षण किया। इस दौरान उन्होंने पटवारियों द्वारा मैनुअल और टैबलेट के माध्यम से की गई एंट्रियों की जांच की।	non-hostile
महिला ने नाबालिग बच्चे से कराई चोरी, मोबाइल देने का लालच देकर चोरी कराई, बच्चे से उसके घर से लाखो के जेवर मंगाए, सर्राफा व्यवसाई के बेटे से कराई चोरी, पीड़ित सर्राफा कारोबारी ने थाने में दी तहरीर, जगदीशपुर के रानीगंज का मामला।	non-hostile
 कृपया सूचनार्थ एवं आवश्यक कार्यवाही हेतु।	non-hostile
एंतानियो माइनो और राउल विंची गुप्त रोग का इलाज कराने विदेश गये, साला ऐसा कौन सा रोग है इन दोनों को जिसका इलाज देश में संभव नहीं है 	offensive
उत्तर प्रदेश कोरोना पॉजिटिव हेड कांस्टेबल ने अस्पताल की पांचवीं मंजिल से कूद कर की आत्महत्या	non-hostile
मेरे प्यारे साथियो आज आप लोगो से ब हुत जरूरी मदद के लिये भीख मांग रहा हूं। मेरे गाँव में कुछ आदिवासी समाज के बच्चे को पढ़ाने के लिए कुछ मूलभूत सुविधाएं चाहिए जिसके लिए आप सब रुपए का दान कीजिए share and retweet, like	non-hostile
 कितने लोग चाहते है अब धारा A हटा देनी चाहिए जिससे स्कूलों में गीता रामायण जैसे ग्रंथ पढ़ाए जा सके।  जय जय श्रीराम …	offensive
   बैश्यओं के साथ भेदभाव क्यों कुछ पर पुलिस की रेड मारी जाती है। तो कुछ को y श्रेणी की सु.......	offensive
कोरोना वायरस केवल ईद, बकराईद, मोहर्रम, राखी, कांवड़ यात्रा के दौरान जुटी भीड़ से फैलता है। भाजपा के झंडे को देखकर तो खुद कोरोना की सांस फूल जाती है।	defamation,offensive
महाभारत युग में पांडवों ने बिहार के इस जगह बनाया था सुरंग, आज वहां स्थानीय लोग करते हैं खेती	non-hostile
किसी ने पूछा  अगर पाकिस्तान नही होता तो क्या हम देशभक्त होते मासूम जवाब  अगर हम देशभक्त होते तो आज ये पाकिस्तान नही होता।	hate,offensive
भारतीय स्वाभिमान के अप्रतिम प्रतीक जम्मूकश्मीर से अनुच्छेद हटाए जाने के एक वर्ष पूर्ण होने पर भारतीय अखंडता को समर्पित दिवस पर सभी देशवासियों को अशेष शुभकामनाएं।	non-hostile
RJD नेता श्याम रजक ने CM नीतीश कुमार पर उठाया सवाल, पूछा कहां गई आपकी नैतिकता	non-hostile
कानून बनाओ, आपके पास कोई शक्ति नहीं है, फिर पूर्ण बहुमत के साथ, आप दूसरे के सामने क्यों रोते हैं?	defamation
अभी कई झटके आने बाकी हैं। चोरों का कानून।	offensive
‘मोदी ने अर्थव्यवस्था को जर्जर किया’  जीडीपी पर क्या बोले विदेशी अख़बार	non-hostile
कमीनी बाबर सेना	offensive
सितंबर से प्रदेश में लगभग जगहों में ऑक्सीजन जांच अभियान चलाने की तैयारी के तहत प्रदेश अध्यक्ष जी ने प्रदेश कार्यालय भोपाल में जिलावार ऑक्सीमीटर वितरण का कार्य शुरू किये। . . .	non-hostile
देश के विभिन्न शहरों में मेट्रो सेवाएं महीने से अधिक के अंतराल के बाद आज सुबह शुरू हो गईं। ये शहर हैं  दिल्ली, लखनऊ, चेन्नई, बंगलुरू, हैदराबाद और अहमदाबाद।	non-hostile
चीन के प्रधानमंत्री ने सारे मस्जिदों के ताला खोलने व नमाज़ व कूरान पढ़ने का आदेश जारी किया. कोरोना वायरस का इलाज सिर्फ कुरान में है.	fake
मैं बहुत भावुक हो जाता हूं, मेरी आत्मा दुखी हो जाती है, जैसे ही मैंने स्वर्गीय राजीव त्यागी के ट्विटर अकाउंट को देखा, कांग्रेस के प्रवक्ता का बहुत नुकसान हुआ।	defamation
लॉकडाउन के चलते धरती की हालत ठीक हो रही है और ओजोन परत पर बना सबसे बड़ा छिद्र बंद हो गया है	fake
बीएमसी के कुत्ते अब कहां हैं।	offensive
मप्र के सीएम, नौ मंत्री और विधायकों को घेर चुका कोरोना, फिर भी बढ़ रहीं सियासी गतिविधियां	non-hostile
हो मोहतरमा लोकतंत्र नाम की कौन सी चिड़िया थी जिसकी हत्या हो गई लोकतंत्र था ही नहीं तो हत्या कब हो गए यहां तो पूंजी तंत्र है	hate,offensive
यूट्यूब की भांति ट्विटर पर भी डिस्लाइकका आप्शन होना चाहिए...... • तब आयेगा मजा . भैंचो कुछ तो ट्वीट करना ही भूल जाएंगे	offensive
VIDEO इस तरह से पैंगोंग में PLA की घुसपैठ की कोशिश हो गई नाकाम 	non-hostile
भारत सरकार ने सभी चाइनीज ऐप्स को देश से बैन कर दिया है।	fake
लदाख के गलवान घाटी से एक वायरल वीडियो जिन्हें चीनी सेना ने लाइन ऑफ़ एक्चुअल कण्ट्रोल कश्मीर में मारा 	fake
ब्रेकिंग न्यूज़ कानपुर में एक बार फिर से सामने आए आय लव जिहाद .. भक्तों मुल्ले इतने पसंद भी आतंकी हैं और नफ़रत ...	hate
केन्द्रीय जल शक्ति मंत्री ने जल जीवन मिशन के कार्यान्वयन पर अरुणाचल प्रदेश के मुख्यमंत्री के साथ विचार विमर्श किया अरुणाचल प्रदेश की तक प्रतिशत कवरेज हासिल करने की योजना विवरण 	non-hostile
किसान सड़क पर उतर जाए, भारत बंद हो जाए; सड़क पर रहने वाले करोड़ों लोग घर में छिपे डंडे से डरेंगे, तो उनकी रोजी-रोटी उनकी रोजी-रोटी छीन लेगी। वे पूरे दिन इस क्षेत्र में काम करते रहेंगे, जैसे गधे, पिछले दो रोटियों में कोई भाग्य नहीं है	hate
कंगना को bollywood ने कोई काम नहीं देना चाहिए।हमारे मुम्बई की तुलना pok से करती है। की आने वाली मूवी boycott करो,ऐहसान फरामोश कंगना। ीमुंबई	defamation
सुशांत केस में एक और ड्रग पेडलर गिरफ्तार	non-hostile
अरविंद जी अल्लाह आपको जल्द अच्छा करे ताकि आप इसी तरह दिल्ली के लोगों की घंटे ख़िदमत कर सकें।	non-hostile
मैं भी सुशांत पर ट्वीट कर कहिए अपनी बात सुशांत के लिए सबसे बड़ा डिजिटल आंदोलन 55 PM से लगातार सिर्फ ZEE NEWS पर देखिए ताल ठोक के 55 PM पर और के साथ	non-hostile
इमरजेंसी के बाद इंदिरा गांधी ने दिल्ली पुलिस के साथ मिलकर जेएनयू में सीपीआई नेता, की तबियत से कुटाई करवाई और कुटाई के साथ रिजफा देने और शिशु के विरोध में माफी पत्र पढ़ने के लिए मजबूर भी किया था। उस समय वामपंथी सीताराम येचुरी जेएनयू छात्र संघ के अध्यक्ष थे।	defamation,hate
फिर भी, सरकार केवल झूठ बोलती है और वास्तविक मुद्दों से ध्यान हटाने की कोशिश करती है।	hate
ऐ दिल है मुशकिल जीना है ज़रा हैट है	defamation
कितना बदल गया चीन  देखिए LIVE के साथ	non-hostile
राष्ट्रीय शिक्षा नीति में भारतीय भाषाओं, कलाओं और संस्कृति के संवर्धन को विशेष महत्व दिया गया है क्योंकि वे भारत की पहचान के साथसाथ हमारी अर्थव्यवस्था के लिए भी महत्वपूर्ण हैं।	non-hostile
सुशांत के दोस्त अभिनेता और प्रोड्यूसर संदीप सिंह ने अपने ऊपर लगे आरोपों को बेबाकी से किया खारिज, शेयर किए सुशांत के कुछ पुराने चैट्स	non-hostile
मेरे प्यारे भारतवर्ष के सभी हिंदू भाईबहनों को प्रणाम। मैं गुजरात सूरत के सिटी लाइट एरिया में रहता हूं। आज मैंने एक अनोखी घटना देखी और क्योंकि कोरोनावायरस की बीमारी बहुत तेजी से फैल रही है इसलिए आपसे गुजारिश करता हूं कि इसको पूरा सुनें फिर आपको जो निर्णय सही लगे वो करे। मैं आज सुबह मॉर्निंग वॉक पर निकला। जब मैं मॉर्निंग वॉक पर निकलता हूं तो दूध और सब्जी भी ले आता हूं साथ में। पर आज मेरे एरिया में आज पहली बार मैंने एक अनोखी बात देखी सुबह वॉक करतेकरते कि हर चौराहे पर करीब से थ्री व्हीलर टेम्पो देखे जिसमें मुस्लिम लड़के सब्जी और फ्रूट्स बेच रहे थे। मुझ इसलिए शंका होती है कि मैं सालों से यहां रह रहा हूं मैंने पहले इन्हें कभी नहीं देखा।	fake
यह रक्तदान कर कोरोना ठीक करने का दावा कर रहा था। उस समय, मुझे आप सभी को समझाना चाहिए कि धन और भ्रष्टाचार के माध्यम से, यह एक अधिकारी बन गया।	defamation,hate
ोरोना से जंग जीत चुके नोएडा पुलिस के सेक्टर49 थाना प्रभारी धर्मेन्द्र शर्मा ने ोरोना मरीज की जिंदगी बचाने के लिए अपना प्लाज्मा दान कर मरीज की मदद की।	non-hostile
यूपी में जातीय हिंसा और बलात्कार का जंगलराज चरम पर है। अब एक और भयानक घटना सरपंच सत्यमेव ने दलित होकर ‘ना’ कहा जिसके कारण उनकी हत्या कर दी गयी। सत्यमेव जी के परिवारजनों को संवेदनाएँ।	non-hostile
पुलिस व प्रशासन ने शस्त्र धारकों पर की बड़ी कार्रवाई, DM ने शस्त्र लाइसेंस किए निरस्त, शस्त्र धारको के खिलाफ गुंडा एक्ट में कार्रवाई, अलगअलग क्षेत्रों में डीएम ने की कार्रवाई, कार्रवाई से बदमाशों, माफियाओं में हड़कंप।	non-hostile
   अपनी औकात में रहो पाकिस्तान जितनी तुम्हारे यहाँ सरकारी कम्पनिया है उतनी तो हमारा pm पिछले साल में बेच चुका है	hate
Petrol Diesel Price फिर सस्ता हुआ डीजल, जानें अपने शहर के दाम via	non-hostile
चीन ने सीमाओं पर मिसाइल तैनात कर दी हैं, संसद में हो चर्चा, PM दें जवाब  	non-hostile
इस दिन, भारत में एक कलंक पैदा हुआ जिसने पूरे भारत को बर्बाद कर दिया, क्योंकि कई सरकारी संस्थानों ने अपने दोस्तों को बेच दिया और देश को कई वर्षों तक धकेल दिया	hate
ऑक्सी मित्र द्वारा मुरैना जिले के सबलगढ विधानसभा में ऑक्सिजन व ब्लड प्रेशर की जांच की गई।	non-hostile
यह राहुल ईश्वर कामिना कब वामपंथी से वामपंथी हो गया, रवि श्रीवास्तव और सुमंत रमन प्रभावित हुए	offensive
वो सनातन का अपमान करेगे, ये शांतिप्रिय के कुकृत्यो पर परदा डालेगे कांग्रेस,वामपंथी धर्मनिरपेक्ष खेल रचा हिंदुओ की आँखो मे धूल झोकते रहे हिंदुओ को अपनी जाति का इतिहास ढूँढने मे लगा दिया,खुद सनातनी इतिहास मिटा जिहादियो को गजवाएहिंद का लक्ष्य साधने मे लगा दिया ीरखानपेNSAलगाओ	hate,offensive
अपने वें बर्थडे पर ने कहा कि मेरे लिए बर्थडे पर इससे बड़ा तोहफा नहीं हो सकता कि संकट में आप सभी लोगों ने एक नेक काम किया और ब्लड डोनेशन कैंप लगाए	non-hostile
राष्ट्रीय शिक्षा नीति को लेकर बोले पीएम मोदी  शिक्षा नीति में सरकार, उसका दखल, उसका प्रभाव, कम से कम होना चाहिए  अपडेट्स के लिए क्लिक करें...	non-hostile
डीआरडीओ के अस्त्र मिसाइल से छुड़ेंगे दुश्मनों के छक्के	non-hostile
 आरोपी फारुख खान ने कहा  नाबालिग बेटे की वजह से हुआ ऐसा 	non-hostile
कोयला मंत्रालय ने कोयला गैसीकरण और द्रवीकरण पर वेबिनार आयोजित किया इस अवसर पर केंद्रीय मंत्री ने कहा भारत ने तक मीट्रिक टन कोयला गैसीकरण का लक्ष्य निर्धारित किया है विवरण 	non-hostile
एक बार फिर राहुल गांधी का लगेगा अदालत में चक्कर, मुंबईपटना के बाद अब अहमदाबाद में होगी पेशी	non-hostile
पूर्वराष्ट्रपति भारत रत्न आदरणीय प्रणव मुखर्जी के साथ हुई मेरी कई व्यक्तिगत मुलाकातों एवं सार्वजनिक कार्यक्रमों की बेहद सजीव एवं जीवंत स्मृतियां मेरे हृदय में अंकित हैं। उनसे प्रत्येक मुलाकात में नवीन सीख एवं सकारात्मक ऊर्जा प्राप्त होती थी। उनकी पावनस्मृतियों को नमन	non-hostile
बोली से मानेगा चीन आज फिर सीमा पर ब्रिगेड कमांडर स्तर की बातचीत	non-hostile
श्रीराम और श्रीपरशुराम में तात्विक रूप से कोई भेद नहीं है। दोनों ही भगवान विष्णु के अवतार हैं। गोस्वामी तुलसीदास जी ने रामचरितमानस में धनुषयज्ञ प्रसंग में इसे विधिवत स्पष्ट कर दिया है। यह बुद्धि मात्र का भेद है, जहां बुद्धि का स्तर संकीर्ण होता है वहां लोग भ्रम में पड़ते हैं।	non-hostile
नासिर भादवा अपने भाई को सबक सिखाने के लिए महत्वपूर्ण है	hate
अब्दुल्ला, मुफ्ती, कम्युनिस्ट, कांग्रेस ने मुलाकात की कि जब वे सत्ता में आएंगे, वे फिर से बहाल करेंगे। इसलिए मैं कहता हूं कि कांग्रेस मुक्त भारत महत्वपूर्ण है।	defamation
हिंदुओं के प्रति महाराष्ट्र सरकार बहरी हो गई है जल्द ही एक बड़े आंदोलन की घोषणा होनी चाहिए	hate
प्रकाश जावड़ेकर ये हरामजादा कमीना कुत्ता भड़वा वामपंथी विचारधारा का है,6 साल इस हरामी ने खींसे निपोरने के सिवाय कुछ नहीं किया, ये सोनिया द्वारा प्लांट किया हुआ नीच आदमी है, मोदी जी को धोखा दे रहा	defamation,fake,hate
क्या यह खबर सत्य है  पाक पीएम की पत्नी और ड्राइवर पॉजिटिव  इमरान नेगेटिव  	fake
जिनको आप वाॅलीवुड का हीरो हिरोइन समझते हैं, दरअसल वो सभी हरामखोर छक्के हैं किसी एक ने भी कंगना के समर्थन में मुंह नहीं खोला।	hate,offensive
हमारे देश में अधिकांश लोगों में समझ की कमी है, लेकिन नेता की बहुत कमी है जिसमें कांग्रेस प्राइवेट लिमिटेड भी देशद्रोही है।	defamation,hate
प्रशासन ने अधिकारियों की टीम भेजकर जांच अभियान किया तेज	non-hostile
मुसलमान जहां अल्पसंख्यक होते हैं वह समान अधिकार चाहते हैं। लेकिन जहा वे बहुसंख्यक हो जाते हैं वहां पर अल्पसंख्यक हिन्दुओं से सभी अधिकार छीन लेते हैं। क्या सेक्युलरिज्म का ठेका सिर्फ हिन्दुओं ने ले रखा हैं	fake
Realme V3 हो सकता है कंपनी का सबसे सस्ता जी स्मार्टफोन	non-hostile
Corona काल में अस्पतालों में बदइंतजामी गढ़ने वालों को कौन पकड़ेगा Uttar Maange Pradesh	non-hostile
हमने जामिया विरोध में अपने एक दोस्त को खो दिया, दिल्ली पुलिस द्वारा क्रूर हत्या की गई। कोटा राजस्थान से शाकिर।	fake
बुद्ध नगरी है.. इस वीडियो में देखें हर जगह बुद्ध ही बुद्ध है। राम नाम कहीं नहीं मिल रहा है	hate,offensive
वह सबसे कम उम्र के सांसद हैं	hate
गांव में कोई शिक्षक हो या फिर बड़ेबड़े शिक्षाविद, सबको राष्ट्रीय शिक्षा नीति, अपनी शिक्षा शिक्षा नीति लग रही है। सभी के मन में एक भावना है कि पहले की शिक्षा नीति में यही सुधार तो मैं होते हुए देखना चाहता था। ये एक बहुत बड़ी वजह है राष्ट्रीय शिक्षा नीति की स्वीकारता कीः पीएम मोदी	non-hostile
बोले, एसपीजी को सुरक्षा में लगाओ, आतंकियों के बच्चों को भी सरकार मिलेगी, फिर जब आप काम पर आएंगे, तो फंडिंग आतंक फैलाने के लिए आ सकती है, फिर उनके लिए AAP का रियल फेस क्यों नहीं ।।	defamation
केस से जुड़े ने बनाई थी PM की बायोपिक, महाराष्ट्र के गृह मंत्री बोले संदीप के ड्रग और भाजपा कनेक्शन की CBI करे जांच	non-hostile
के लिए बटलर को मांगने पर ने एक फैन को दिया मजेदार जवाब	non-hostile
अब यूपीबिहार के लोगों को दिल्ली से भी भगा देना चाहिए रमेश बिधूड़ी भाजपा सांसद रमेश बिधुरी ने कहा अब यूपीबिहार के लोगों को दिल्ली से भी भगा देना चाहिए	fake
हमारे देवी देवताओं के लिए गंदी गाली सुनने के बाद अब तो साफ लगता है... मज़हब ही सिखाता है हिंदुओं से बैर रखना 	hate
फ़ातिमा जी मेरा लड़का मुस्लिम लडकी से प्यार करता है और वो लड़की भी उससे प्यार करती वो शादी करना चाहते है है मगर लडकी के घर वाले इस बात पर राजी नही है क्या मै उन दोनो की शादी कर सकता हूं	offensive
याद कर ले कुत्ते की मौत मरा था तू लोग 	offensive
क्रिकेट विश्वकप में आईपीएल जैसे प्लेऑफ पर विराट कोहली का अहम बयान.	non-hostile
योगी आदित्यनाथ जी के अथक परिश्रम का ही प्रतिफल है कि उत्तर प्रदेश सभी विडम्बनाएं पीछे छोड़ सर्वांगीण विकास के रास्ते चल पड़ा है। जय हो जी।	hate
पटना में एक साल की बच्ची के साथ गैंगरेप, अपराधियों ने दिन तक बंधक बनाकर रखा, खबर देखने के बाद, खबरदार मीडिया ने बिहार के इस पाप को छुपाने के लिए एक खबर लाई है, बिहार की जनता आपको माफ नहीं करेगी	defamation
कोवेड सेन्टर जकसड मरिज वाले रूम मे रात भर बैठा रहा कोबरा साप लेक़िन कोई कर्मचारी नही आया.	non-hostile
यूपी में कोरोना से और मरीजों की मौत, प्रदेश में ढाई लाख से ज्यादा मामले	non-hostile
bc क्या फिक्सिंग किया जाता है, भाइयों ने अंत तक अंत किया और तुरंत विकेट ले लिया और अब मैच को सुपर ओवर में ले लिया ताकि सटोरियों को बर्बाद हो जाए…।	offensive
तेरे इस हरकत से सच सवित होता एक टिकट belak करने वाला ही आय सी हरकत कर सकता है जाहिल कमीना	hate
डीडी न्यूज़ के विशेष कार्यक्रम आत्मनिर्भर भारत में आज की चर्चा का विषय  सड़कें भारत के विकास के लिए महत्वपूर्ण, केंद्रीय मंत्री ने करोड़ों रुपये की योजनाओं की शुरूआत की Watch 	non-hostile
Ye वीडियो देखिए। पाकिस्तान जिंदाबाद के नारे मुंबई में लगाए गए अब भी इन मुसलमान को भई मनु आक थू	hate
प्रधानमंत्री नरेन्द्र मोदी ने कहा कि शिक्षा नीति और शिक्षा प्रणाली, देश की आकांक्षाओं को पूरा करने के लिए महत्वपूर्ण माध्यम।	non-hostile
जिले के पुलिसकर्मियों का सराहनीय कार्य, अजय सिंह के परिवार को पुलिसकर्मियों ने अपना एक दिन का वेतन देकर मदद की, लाख हजार रुपए की सहायता, विभाग ने अजय सिंह की पत्नी को सौंपा, स्वाट टीम प्रभारी की कोरोना से हुई थी मौत.	non-hostile
मोहतरमा के पहले तो अम्बानी भूखा मर रही होगी, और जो यू पी ए सरकार ने एक लाख करोड़ के काम दिए थे, उनका क्या, उल्लूओं को दिन में दिखाई नहीं पड़ता है	hate,offensive
हिंदुओं के प्रति महाराष्ट्र सरकार बहरी हो चुकी है जल्द ही एक बड़े आंदोलन की घोषणा होनी चाहिए	hate
चाय बेचने वाला मोदी लाख के कोट पेंट कहां से लाया कौन सी धंधा उसके परिवार वाले मां बहन कराती थी जो लाख के कोट पेंट खरीदी तू अपनी बता तुम्हारे पास कौन सी धंधा थी जो तुम्हारी बहन करोड़ की हीरे की हार खरीदी	defamation,fake
IPL से पहले प्राइवेट बीच पर मजे ले रहे हैं के खिलाड़ी	non-hostile
इंस्पेक्टर की आड़ में शहर का चोर निकला तख्तनशी, सबसे कमजोर था हिमांशु श्रीवास्तव	defamation
मोदी सरकार की नासमझी नीतियों और कोरोना को नियंत्रित करने में नाकामी ने भारत को एक अभूतपूर्व आर्थिक और स्वास्थ्य संकट में धकेल दिया है।	hate
से पहले का हमारा देश भारत जिस पर हम सभी भारतीय गर्व करते थे लेकिन से ग्रहण लग गया है देश के भाईचारा अमन प्रेम को देश की तरक्की विकास को देश की गंगा जमुनी तहज़ीब को पाखंडीयो ने खत्म कर दिया अपनी दुकान चलाने के लिए देश को बेच दिया अपना झोला मरने के लिए गद्दारो ने साथ दिया	offensive
क्या आप जानते हैं कि भारत में सबसे पहले सौरी बाबू एडविना ने लेहरु जी से बात की थी, क्योंकि लेहरु जी भी एक बड़ी शूरवीर थे।	defamation
जून की रात गलवान घाटी पर हुई उस मुठभेड़। तिरंगे में लिपटे ताबूतों की एक फोटो।	fake
में देखिए आज सुबह की सभी खबरें, सिर्फ मिनट में	non-hostile
म्यांमार चुनाव को लेकर फेसबुक की तैयारी, गलत सूचनाओं पर होगा वार	non-hostile
BOX OFFICE कमाई के मामले में साल की सबसे बड़ी फिल्म बनी ीरसिंह	non-hostile
वुहान में कोरोनोवायरस को फैलने से रोकने के लिए चीन सरकार इस जानलेवा बीमारी से संक्रमित मरीजों को मार रही है।	fake
कांग्रेस पार्टी ने फिर उजागर किया .. कांग्रेस पार्टी का संस्थापक विदेशी था, कांग्रेस के मतदाता भी विदेशी बांग्लादेशी और रोहंगिया हैं और अब एक और घोटाला सामने आया है .. YouTube पर मनक की बात तुर्की और पाकिस्तान को नापसंद है .. पूरी पार्टी विदेशी है।	hate
Ing Hear०० को सुनकर शाहीन बाग की कुछ महिलाएँ बेगूसराय के लिए रवाना हो रही हैं। यहां केवल is 500 मिल रहा है। एक साथ आओ और एक दर तय करो, अन्यथा, थोड़ा सोचें कि महिलाएं छोटे बच्चों के साथ कितनी घूमेंगी।	offensive
साही बोल रही है, आलिया थारकी हवासी, दुनिया तेरे बाप तेरा बाप के बारे में जानती है	hate,offensive
   देशभक्तों से भरी सेना को लद्दाख़ की सुरक्षा की चिंता है अंधभक्तों से भरी भाजपा को कंगना की सुरक्षा की चिंता है	hate
राम मंदिर के निर्माण के समय मस्जिद हमेशा एक मस्जिद बनी रहती है, मस्जिद मुस्लिम पर्सनल लॉ बोर्ड और ओवैसी सभी ध्वस्त रहते हैं। और मंदिर हमेशा मंदिर ही होता है।	hate,offensive
 पूर्व CJI रंजन गोगोई को कोरोना, रंजन गोगोई की रिपोर्ट कोरोना पॉजिटिव आई।	fake
OnePlus Nord को मिला नया अपडेट, फिक्स हुई यह समस्या	non-hostile
   सुशांत केस की जाँच CBI के बजाय अगर UP पुलिस करती तो अब तक रिया के रिश्तेदार उसकी तेरही का भोज खाकर अपने घरों को लौट…	hate
तुम तो घोर कमीने हो	offensive
मैं एक अकेले मामले में क्या कर सकता हूं, जो लड़ रहे पति के लिए पेंशन पाने के लिए, एक छोटा सा व्यवसाय है, इसमें जीवन डालें जो डूब रहा है या पति या बच्चे का इलाज कराने के लिए आईटी सेल द्वारा धमकी दी जा रही है भाजपा या भाजपा। अपने पति को मरवाने और सेना से निकालने के लिए मुझे क्या करना चाहिए	defamation
