text	multi_label
कोरोना वायरस एक महामारी है जो मांसाहार खाने से हुई है, तो स्कूल कालेज मोल ही बंद क्यों तमाम मीट मांस की दुकाने बंद होनी चाहिए  सचिन तेंदुलकर।	fake
अरे कमीने तू पागल हो गया है तेरे सपनो तुझे डराने आ रही क्या कँगना जी	offensive
पाकिस्तान के सबसे बड़े शहर में बाढ़ से मुश्किलकराची में चार दिनों से बिजली गायब इमरान सरकार के नेता बोले वाटर टैंकों में सीवेज का पानी भर रहा, कोई सुनवाई नहीं हो रही	non-hostile
एक और मोहतरमा लव जिहाद में गई। और इनको मारा पीटा गया पेसाब पिलाई गई। ये सेक्युलर थी और बोलती थी ये बहुत अछे होते है tik tok पर सभी मुस्लिमों को करती थी fallow वही से इन्हें फँसाया गया। लड़कों ने.	fake,hate
मुख्यमंत्री श्री जी ने समस्त जिलाधिकारियों तथा मुख्य चिकित्सा अधिकारियों को सुबह कोविड चिकित्सालय में और शाम को इंटीग्रेटेड कमाण्ड एण्ड कंट्रोल सेंटर में नियमित रूप से बैठक करने के निर्देश दिए हैं ACS, गृह व सूचना, श्री जी	non-hostile
से इलाज के लिए डिसइंफेक्शन सुरंग का किया जा रहा है इस्तेमाल, केंद्र सरकार ने सुप्रीम कोर्ट में बताया कि ये हानिकार है.	non-hostile
हमें सच बता दो तो जाने देंगे और पुलिस के हवाले कर देंगे  प्लान बता, क्या प्लान था  हमें मालुम है की निजामुद्दीन के मरकज़ में इकठ्ठा हुए लोगों का कोरोनावायरस फ़ैलाने का प्लान था, तुम्हारा भी यही प्लान है न बोलचाल से ये युवक हरयाणवी मालुम होते हैं 	fake
आयुष मंत्रालय में दवाईयों पर रिसर्च और अप्रूवल देने वाले साइंटिफिक पैनल के टॉप साइंटिस्टों का नाम पढ़िए •असीम खान •मुनावर काजमी •खादीरुन निशा •मकबूल अहमद खान •आसिया खानुम •शगुफ्ता परवीन बाकी समझ जाईये की रामदेव के कोरोनिल दवा पर रोक क्यों लगी थी, यही है सिस्टम जिहाद. लेकिन ये अनपढ़ प्रजाति वहां नियुक्त कैसे हुई जानते हैं इन जनों को नियुक्ति किसने दी कांग्रेस ने आयुष विभाग में से2014 के बीच सभी को भर्ती कर लिया अब इंतज़ार करो इनके रिटायर होने का क्या आयुर्वेद से इनका पहले से कोई लेनादेना है  ये सारे युनानी वाले लोग है युनानी में दाखिला के लिए उर्दू कम्पल्सरी होता है ये तो अपना काम करेंगे ही, पहले पता नहीं था क्या  आयुष निदेशक मुजाहिद हुसैन. किसी भी जिहादी मानसिकता वाले व्यक्ति को कोई संविधानिक पद ना दिया जाये , वे पद की गरिमा अनुसार कार्य करने में असमर्थ होते हैं , पद कि मर्यादा और पद के साथ न्याय नहीं कर सकते हैं ।	fake
दलित मूछें रखें तो कुछ कुत्तों को जलन होती है और वो दलित को जान से मार देतें है ये लो हमारा छोटा भाई है असी ही मूछं रखी है बता कर आना मारने को और हाथ लगाते ही तुम्हारा कुत्ता ना बना दिया तो कहना सालो रापी जैसें ओजार चलाना छोडा है चलाना नही भूले है खाल तारकर रख दी जायेगी संविधान	hate
होंगे तेरी आइडी में हजारों आशिको की झुण्ड मेरी आइडी में तो भगवा धारी शेर  दहाड़ते हैं हमें नशा है भगवा रंग का.  जय जय श्री राम 	defamation
आहट तो उनको भी थी, जीडीपी के खस्ताहाल की। अर्थव्यवस्था को निपटाने की, उनकी नीयत रही कमाल की।।	defamation
दिल्ली का एक नमूना उत्तर प्रदेश आता है और कहता है कि यहां कोविड से लड़ने की कोई रणनीति नहीं है। यह वह लोग हैं जिन्होंने उत्तर प्रदेश और बिहार के नागरिकों के साथ दुर्व्यवहार किया। बेशर्मी का लबादा ओढ़े हुए यह लोग उत्तर प्रदेश में आकर ऊलजुलूल बातें करते हैं। शर्मनाक 	non-hostile
आज केरल के मुख्यमंत्री ने कोच्चि मेट्रो के पहले चरण का उद्घाटन किया। वीडियो कॉन्फ्रेंसिंग के जरिए केंद्रीय मंत्री हरदीप सिंह पुरी भी जुड़े।	non-hostile
Dream IPL schedule मुंबई इंडियंस और चेन्नई सुपर किंग्स के बीच होगा पहला मैच, जानें पूरा शेड्यूल	non-hostile
श्री राम सनातनी भाई बहनों घड़ी nirma और luks साबुन का add ूर्ख महानायक कमीनी कपूर करती हैं इसका बहिष्कार करो	offensive
रिया चक्रवर्ती ने मुंबई पुलिस से सुशांत की बहन प्रियंका सिंह और डॉ. तरुण कुमार RML अस्पताल दिल्ली के खिलाफ शिकायत दर्ज करने की मांग की है। उनका कहना है कि प्रियंका ने डॉ. तरुण की सुझाई दवाओं को देने को कहा था।	non-hostile
सुशांत सिंह राजपूत मामला सीबीआई जांच में रफ्तार देखने को मिल रही है, सुशांत के दोस्तों, कुक और कई अन्य गवाहों से भी पूछताछ जारी है. इसी बीच सुशांत की पडोसी ने एक बड़ा दावा किया है	non-hostile
मिल गया जवाब... रसोड़े में कौन था...... किसने सारे चने निकाल कर खाली कुकर चूल्हे पर चढ़ाया.. ाहुल ही ाशि है... 	defamation
मेरे पिताजी कहते है शेर जो बकरी के जुंड मे चला जाए तो इस के गुण बकरी जैसा बर्ताव करने लगता है, और जैसे ही महाराट्र मे सरकार बदली उससे क्या और आसा दिखाया देती है। 	hate
शुभकामनाएं भाजपा में शामिल सचिन पायलट भाजपा में शामिल 	fake
चीनी कम हैं...क्योंकि भारत के स्पेशल फ्रंटियर फोर्स में दम है, जानिए SSF से जुड़ी खास बातें 	non-hostile
उन दोनों मार्शल को पुरस्कार दिया जाना चाहिए थे जिसने गेंडे को उठा लिया । साला कम से कम किलो का होगा राक्षस	defamation,offensive
जबलपुर  की परीक्षा देने के बाद छात्र ने बताया. आनेजाने में समस्या पर सेंटर पर संतोषजनक इंतजाम।	non-hostile
विकीलीक्स ने खुलासा किया है कि राउल विंची शादीशुदा है । इसके बच्चे हैं जो लन्दन में रहते है । इसकी बीबी कोलंबियन है । पहली संतान वर्ष का लड़का नियाक है और दूसरी सन्तान माइनक साल की लड़की है । अविवाहित कहकर राहुल गांधी देश को गुमराह कर रहा है 	fake
करोड़ रुपये के नए निवेश प्रस्तावों को जल्द मंजूरी, लोगों को मिलेगा रोजगार निवेशकों के प्रस्ताव पर मुख्य सचिव की अध्यक्षता वाली इंपावर्ड कमेटी ने दी संस्तुतियां	non-hostile
 सुशांत केस रिया चक्रवर्ती से सीबीआई ने की चौथे दिन नौ घंटे तक पूछताछ, मंगलवार को फिर बुलाया	non-hostile
सुना है तुझे दर्द का अहसास नहीं होता आ तुझे शहर ए फलस्तीन और शहर ए कश्मीर ले चलूं  अल्लाह कश्मीर और फलस्तीन के मुसलमानों की हिफ़ाज़त फरमाए	defamation
Vodafone Idea ने लॉन्च किया रुपये का नया प्रीपेड प्लान	non-hostile
इरफान खान और ऋषि कपूर के निधन के बाद जब नसीरुद्दीन शाह की तबीयत बिगड़ने की खबरें आईं तो लोग चिंता में पड़ गए थे.	fake
अंधभक्तो की दीदी ۔۔ठेके खुलते ही बीजेपी नेत्री का पहला रुझान आया धन्यवाद मोदी जी ठेके खुलवाने के लिए	offensive
में मुझे मिली Y सिक्यरिटी इस सरकार ने छीन लिया। क्योंकि, मैं आरक्षण की लङाई लङता हूँ। कंगना रानौत ने आरक्षण का विरोध किया इसलिए सुरक्षा दिया।	non-hostile
सब पाप कर लेना. पर, कोई ये ना कहे आपके मरने पर कि साला लौंडिया के चक्कर में मर गया...	hate,offensive
स्मृति ईरानी ने राहुल गांधी पर बलात्कार का आह्वान करने का आरोप लगाया	fake
कश्मीर में कहां है शान्ती  दलाल मीडिया दिखाता क्यो नही	fake
साले एक बार रोड पर फ्री घूम के दिखा दो जूता मार के मुंह लाल न कर दे जनता तो कहना	hate
   अंधभक्त और करोना के मरीज से बहस ना करे... क्योंकि हमें बीमारी से लडना है बीमार से नहीं 	defamation
नोएडा MNC में नौकरी के बहाने लगाया सैकड़ों लोगों को चूना, तीन ठग गिरफ्तार	non-hostile
लखनऊ के कुछ सेंटरों पर जेईई परीक्षा रद्द कर दी गई है।	fake
बहुत सही है इनको चाइना से मांग करनी चाहिए कि हमारे मुस्लिम भाई बहनों को चीन में नमाज नहीं पढ़ने देते अत्याचार होते हैं और सब अरब देश मिलकर चाइना पर आक्रमण करें और मुस्लिम भाइयों को आजाद करें वहां जफर जैसे ओवैसी वारिस शोएब पाकिस्तान की फटती है कुछ नहीं बोलते गद्दारी भारत से	hate,offensive
साल की हुईं मिलिंद सोमन की वाइफ अंकिता कोंवर, किमी की दौड़ लगाकर मनाया बर्थडे 	non-hostile
बिहार चुनाव में भी आया कब्रिस्तान	non-hostile
अबे सालो अपने कोई दलाल कभी कुछ बड़वा कहते रहोगे तो फिर साला जीत पाओगे तुम लोग जो है हैं अपनी इंसान को कभी गलत गलत कहते रहते हैं शर्म कर लो शर्म थोड़ी सी अपने समाज को इसलिए वक्त देता हूं समझ गए	hate,offensive
कहासुनी एक तरफ़ आपदा में अवसर तलाशने और आत्मनिर्भर होने की कोशिशें. दूसरी तरफ़ GDP में गिरावट, चीन से तनाव और कोरोना के रिकॉर्डतोड़ मामले. कैसे निपट पाएगी मोदी सरकार	non-hostile
आशुतोष लिखते है ये जो ट्विटर पर आप लोग मेरी हर बेइज्जती के बाद फर्जी संवेदना दिखाते है वो बंद किजिये इसे ही देख गलतफहमी में मै एक बार चुनाव लड़ बैठा था ,साला जमानत भी जब्त हो गया था	offensive
आज भक्तों ने काम माँगा ।बेरोज़गारी के समय मै क्या मदद कर सकता था फिर ख़्याल आया amp बोला कि मोदी जी ने राम मंदिर कार सेवा , दलितमुस्लिम विरोध amp सोशल मीडिया पर झूँठ का काम तो दे रेखा है ।एक ने कहा कि मज़ाक़ कर रहा हूँ तो मैंने कहा सच्चाई बोला।	non-hostile
नई राष्ट्रीय शिक्षा नीति में कृषि से जुड़ी शिक्षा और उसकी प्रैक्टिकल एप्लीकेशन को लेकर अनेक जरूरी रिफॉर्म्स किए गए हैं।	non-hostile
ओ भैया बिना सर पूछ के बात मत लिया करो।आजू बाजू चुल्लू भर पानी है तो डूब मारो। जब कोई बिल आता है साला काला ही होता है तुम्हारे हिसाब से । और हा तुम्हारे दल्ले लोगो को पैसा मिलना बन्द हो जाएगा तभी भड़के हुवे है।	hate
पांडिचेरी यूनिवर्सिटी के भारतीय छात्र ने कोविड19 का घरेलू उपचार खोज लिया। जिसे WHO ने पहली बार में ही स्वीकृति प्रदान कर दी है।	fake
कृपया अपने जनपद के साइबर सेल में शिकायत दर्ज कराएं	non-hostile
   कंगना के एक के बाद एक विडियो और फोटो आ रहे है  इतने अवशेष तो मोहनजोदड़ो की खुदाई मे भी नही निकले होगें ll 	defamation
राफ़ेल ख़रीदा तो गाजे बाजे के साथ स्वागत हुआ ।तमाम सरकारी सम्पत्ति बिक रही हैं तो उसका क्या जाना चाहिए	non-hostile
ब्राह्मणों इतना घिनौना , निचकट, कमीना, सूअर की औलाद और जातिवादी इस देश में न और कोई हुआ है और न आगे कोई होगा।	hate
IIT  कैंपस में आवारा कुत्तों को हैंडल करने के लिए आवेदन । आवेदक का बीटेक होना जरूरी..सैलरी 	non-hostile
ये तो एक छोटा सा प्यादा है मानव अंगों की तस्करी का, इस जैसे कितने लोग लगे हैं इस घृणित कार्य में। मेरी अपील है कि सरकार द्वारा कड़े कदम उठाए जायें ऐसे लोगों को पकड़ने के लिए जो छोटे बच्चों का अपहरण करके उनके अंगों की तस्करी करते हैं या उनसे भीख मंगवाते हैं।	fake
आकाशवाणी से प्रस्तुत हैं ोपहरसमाचार	non-hostile
अब गुजरात की एक ्जिद में हथियारों का जखीरा मिला….इन ांतिदूतों द्वारा कुछ तो ाजिशरची जा रही है , भारत की सुरक्षा एजेंसियों को सतर्क रहना होगा प्रत्येक ्जिदमदरसों की गहन जांच की जरूरत है 	fake
राजधानी में फिर हो सकती है आज बारिश, जानिए आज कैसा रहेगा दिल्लीNCR में मौसम 	non-hostile
कंगना पर उद्धव से ‘पंगा’ देखिये , के साथ।	non-hostile
कोरोना केस बढ़ने के लिए तबलीगी जमात को जिम्मेदार ठहराने वाली गोदी मीडिया, क्या अब BJP को भारतीय जमात पार्टी कहेगी	defamation,hate,offensive
GDP में गिरावट और कोरोना मामलों में वृद्धि पर अनुराग कश्यप ने कहा कहानी घर घर की... 	non-hostile
कोवेड सेन्टर जकसड मरिज वाले रूम मे रात भर बैठा रहा कोबरा साप लेक़िन कोई कर्मचारी नही आया.	non-hostile
्रेसविज्ञप्ति सच कहना कंटेम्प्ट आफ कोर्ट नही है 	non-hostile
मीडिया की आवाज़ को खामोश करने का मतलब, जनता की आवाज़ को दबाना है। ऐसा तभी होता है जब किसी व्यक्ति विशेष या सरकार को मीडिया से ख़तरा महसूस होने लगता है। प्रेस का गला घोटने वाले सुन लें, वह करोड़ जनता का गला घोटने की कोशिश कर रहे हैं अभिनेता शेखर सुमन	fake
अबे भड़वे दलाल अरविंद केजरीवाल अपने पालतू कुत्तों को समझा कर रख	offensive
कश्मीर में मुस्लिम महिलाओं पर इंडियन आर्मी अत्याचार कर रही है  कश्मीर मुसलमान आज की दुनिआ में असहाय हैं  कश्मीर को मुक्त करो  कश्मीर को बचाओ 	fake
इस घटना की प्रारंभिक जांच से पता चलता है कि इस महीने की जुलाई तारीख को एक वज्रपात हुआ था, जिस दौरान बिजली गिरने से मूर्ति क्षतिग्रस्त हो गई थी।	fake
तेलंगाना के नए सचिवालय में दिखेगी गंगा जमुनी तहजीब, एक साथ होंगे मंदिर, मस्जिद और चर्च 	non-hostile
जिस बेशर्म डाइरेक्टर के फ़िल्म की हिरोइन खुद बेड साइकिल पर रख कर गन्ने के खेत में रंगरेलियां मनाने जाती हो वो डाइरेक्टर वास्तविक जीवन में हर स्त्री को कुतिया ही समझेगा, और खुद तो वो कुत्ता है ही। बुद्धिजीवी कुत्ता	defamation,offensive
प्रधानमंत्री धन लक्ष्मी योजना के तहत महिलाओं को बिना ब्याज के लाख रुपए तक का लोन दिया जाएगा।	fake
बिहार चुनाव जीतन राम मांझी को नीतीश कुमार इस गेम प्लान की वजह से अपने साथ लाए	non-hostile
कंगना के बारे में देखें क्या बोले संजय राउत	non-hostile
ये फोटो गुजरात का बताया जा रहा है। इनको भूल जाओ और जमाती में फंसे रहो। इसको कहते हैं राजनीति। असल मुद्दे से नजर हटाना और धर्म, जातपात में उलझा देना। हाय रे हमारे भारतवासियों।	fake
BJP विधायक अनिल उपाध्याय ने पुलिस वाले को पीट रहे हैं... मोदी जी कहते है देश को झुकने नहीं दूँगा... बार्डर पर अतंकी जवानों को एकएक कर मार रहे हैं और देश के अंदर भाजपा के नुमाइंदे पुलिस वालों और आम जनता को मार रहे...वाह रे अच्छे दिन	defamation,fake
हम कहते थे ना.... पुलिस के जवान भी संविधान बचाने के लिए हमारे साथ हैं , सिवाए RSS आतंकियों के	defamation,hate
 जी हां, पूरा विश्व अब जाहिल ,जेहादी इस्लाम के खिलाफ एकजुट हो रहा है और सबक सिखाने को तैयार हो रहा है। ्लाममुक्तभा…	hate
 अगर खुद को जानना हो, तो लोगों की आंखों में छवि का मोह छोड़ना पड़ेगा. दूसरों की ओर देखना बंद करना होगा. दूसरे के चश्मे से स्वयं को कभी नहीं समझा जा सकता. मन अपने प्रकाश से आलोकित होना चाहिए. ीवनसंवाद 	non-hostile
दिल्ली हाइकोर्ट में हुए बम विस्फोट की आज वीं बरसी है। मारे गए लोगों के परिजनों की साल बाद भी आर्थिक हालत ख़राब। आज़तक संवाददाता की रिपोर्ट अन्य वीडियो	non-hostile
Petrol Diesel Price आज नहीं हुई आफत की बारिश, जानें अपने शहर के दाम via	non-hostile
CAAके समय भी स्पेशल रैली करके लोगो को सम्बोधित करके पीएम ने स्पष्ट किया था। अभी भी वर्चुअल रैली के जरिए समझाया गया है, कल मंत्रियों की प्रेस कांफ्रेंस भी हुई उसमें भी समझाया गया पर साले चमचों की अम्मा सिर्फ एक बात पर जोर देती है सड़क पर निकलो।	hate,offensive
कुत्ते को घी हजम नही होता ओर तुम तो इस नचनिया को इज्जत दे बैठे ,, इसको राजनीति में जहां पहुंचना था पहुंच गई लेकिन आंतकवादी तो किसान हुए ना ।। ये सरकार की ही प्रवक्ता समझ लो इब वो हिंदुत्व आले अपना धर्म निभाते रहो इसनै तो थारे बाप दादे भी ंतकवादी बना दिए	defamation,fake,offensive
 सीमा पर भारत और चीन के सैनिकों के बीच फिर झड़प, घुसपैठ की कोशिश नाकाम	non-hostile
बधाई हो भाइयो सेना ने पहला आतंकी पकड़ लिया है  जय हिंद वायरल वीडियो में फ़ौजिओं द्वारा पीटा जा रहा शख़्स पुलवामा हमले का आरोपी है	fake
चमचे की आत्मकथा   नून रोटी खायेंगे चमचागिरी मे जिंदगी बितायेंगे। बाप चमचा खुद चमचा बच्चों को भी चमचा बनायेंगे.	defamation
भारत की जीडीपी फ़ीसदी गिरी, लॉकडाउन का असर	non-hostile
यूपीः जमीनी विवाद को लेकर मारपीट में पूर्व विधायक की मौत, बेटे ने लगाया हत्या का आरोप, विपक्ष हुआ हमलावर	non-hostile
डीआरडीओ के अस्त्र मिसाइल से छुड़ेंगे दुश्मनों के छक्के	non-hostile
हीर खान जैसी बाजारू औरतों के खिलाफ एक ग्रुप बनाना चाहती हूं ,कौन कौन है जो इस हिन्दू बहन का साथ देगा , मुझे फॉलो करके कमेंट में ाधेराधे लिखें ,सबको फॉलो बैक देकर ग्रुप में शामिल करूँगी।	offensive
के परिजनों पर हमले की जांच करेगी।	non-hostile
आप ने सच कहा यह साले भारत को अपने बाप की जागीर समझने लगे	offensive
भारतीय संस्कृति में गुरुशिष्य का संबंध अद्भुत है, अनुपम है। गुरु ही, गोविंद तक पहुंचने का माध्यम हैं। शिक्षक दिवस के पुनीत अवसर पर सभी आदरणीय गुरुजनों के श्रीचरणों में सादर नमन। गुरुदेव अपने आशीष से हम सभी को अभिसिंचित रखें, हम सभी का जीवन पथ मंगलमय करें। यही कामना है।	non-hostile
अंतरंग स्थिति में किसी महिला के साथ जवाहर लाल नेहरू	fake
यह तस्वीर भारतीय सेना द्वारा राजस्थान के एक रेगिस्तान में नियुक्त की गयी एक महिला सैनिक की है  राजस्थान के तपते रेगिस्तान में पहरा देती भारतीय जवान रुक क्यों गए अब बोलो जय हिंद	fake
भगत सिंह की छोटी बहन प्रकाश कौर वर्ष की आयु में आज हमारे बीच नहीं रही । किसी भी नेता  राजनेता ने शोक नहीं बताया लेकिन आप सभी देश  भक्त अवश्य श्रद्धांजलि अर्पित करें । दिल से नमन है वीर भाई की वीरांगना बहन को	fake
Jio ऑफर में मुकेश अंबानी दुनिया के th सबसे धनी व्यक्ति बनने की खुशी में नीता अंबानी ने हजार Jio यूजर को का महीने वाला रिचार्ज फ्री में देने का वादा किया है तो अभी नीचे नीले रंग की लिंक पर क्लिक करके अपने नंबर पर रिचार्ज करें।  कृपया ध्यान दे  ये ऑफर कभी भी ख़त्म हो सकती है।	fake
जान, ज़हर और जुर्म  पर ट्वीट कर दें अपनी राय देखिए ताल ठोक के 55 PM पर के साथ	non-hostile
एक चमन चमचा बोला  राम मंदिर बन गया अब बीजेपी किस मुद्दे पर चुनाव लडो़गे, मैंने बोला जनसंख्या नियंत्रण बिल ताकि तुम जैसा सुतिया पैदा ही ना हो	hate
यह दृश्य कश्मीर या केरल की नहीं है। यह आपके दुलारी ममता के राज्य बंगाल कि राजधानी कलकत्ता की है।जहां इस्लाम जिंदाबाद के नारे लग रहे है। जागो हिन्दू जागो।	hate
रिटायरमेंट के दो महीने बाद रिलायंस में शामिल हुए इंडियन ऑयल के पूर्व चेयरमैन via	non-hostile
कर्नाटक संकट मुंबई लौटे बागी MLA, विधानसभा सत्र शुरू होने से पहले कांग्रेस ने जारी किया व्हिप	non-hostile
देशद्रोही कन्हैया कुमार को आजादी देते हुए हमारे देश के बिहारी युवा।	fake
कृपया संज्ञान में लेकर आवश्यक कार्यवाही करें।	non-hostile
 जानिए पूरे भारत में की आज सुबह तक की स्थिति 01 सितंबर, 	non-hostile
यदि में लोकतांत्रिक तरीके से गजवा ए हिन्द हो गया तो न तो कोई मंदिर सुरक्षित रहेगा और न ही आपका घर । इसलिए आपने राम मंदिर निर्माण के लिए जो कुछ भी देने का संकल्प किया है उसका एक हिस्सा आपको सनातन वैदिक राष्ट्र निर्माण में देना होगा	hate,offensive
ये विडियो 0720 को रिकॉर्ड कि गई हैं। विडियो महावीर कैंसर संस्थान से संबंधित हैं।	non-hostile
में भारतीय कंपनियों पर हुई धन की बारिश, अब तक आए लाख करोड़ via	non-hostile
चीन के निर्यात में अगस्त में हुई बढ़ोतरी, आयात में आई कमी	non-hostile
सुशांत सिंह राजपूत के केस में हर रोज़ एक नया खुलास होता है और एक नया बयान सामने आता है।	non-hostile
इस हफ़्ते के Neta Nagri में अर्थ व्यवस्था और GDP पर ख़ास फ़ोकस.. SSCRailway exams पर नज़र और भारत चीन का मसला.. देखना ज़रूर	non-hostile
 DRDO को बड़ी कामयाबी देश ने रक्षा अनुसंधान के क्षेत्र में आज एक बड़ी कामयाबी हासिल करते हुए हाइपरसोनिक टेक्नॉलजी डेमोनस्ट्रेटर वीइकल HSTDV का सफल परीक्षण किया	non-hostile
सऊदी अरामको ने अक्टूबर महीने में एशियाई देशों के लिए क्रूड ऑयल के दाम में कटौती करने का ऐलान किया है.	non-hostile
   में भक्त बन कर टहले में चौकीदार बन गए थे। हालात ने बेरोजगार बना दिया। में हवलदार के लिए फिर वोट करेंगे नमो न…	defamation
शाहबाद मारकंडा में नकली EVM मशीने पकड़ी गई दावा है B.J.P वालों की हरकत	defamation
डीडी न्यूज़ के विशेष कार्यक्रम आत्मनिर्भर भारत में आज की चर्चा का विषय  केंद्रीय गृह मंत्रालय ने के लिए जारी किए दिशानिर्देश Watch 	non-hostile
ने राज्यों को जीएसटी कम्पनशेसन को लेकर प्रधानमंत्री को पत्र लिखा है।	non-hostile
पाकिस्तान ने दशकों पहले ज़मीन दे दी थी चीन को, अब ज़मीर दे दिया  सुधांशु त्रिवेदी	non-hostile
बाल अपहर्ताओं के गिरोह के बारे में लोगों को सूचित करते’ हुए यूपी पुलिस का वीडियो है।	fake
जम्मू कश्मीर के उपराज्यपाल ने कल श्रीनगर में हजरतबल दरगाह का दौरा किया, दरगाह में श्रद्धा सुमन अर्पित करने के साथ ही जम्मूकश्मीर में शांति, प्रगति और समृद्धि के लिए प्रार्थना की, उपराज्यपाल ने धर्मगुरुओं से अपील की कि वो के प्रति लोगों को जागरूक करें	non-hostile
यूपी की आदित्यनाथ सरकार लोकतंत्र का गला घोंट रही है सरकार के खिलाफ उठने वाली आवाज़ों का दमन कर रही है। लोकतंत्र ऐसे नहीं चलता	defamation
नवलनी को मिलिटरी ग्रेड का एक नर्व एजेंट दिया गया है. एक ख़ास तरह का नर्व एजेंट, जिसका नाम है नोविचोक. रशियन भाषा में नोविचोक का मतलब होता है, न्यू Guy. नया आदमी. सोचिए, तड़पाकर मारने वाले एक ज़हरीले रसायन का नाम नया आदमी है.	non-hostile
पूर्व राष्ट्रपति प्रणब मुखर्जी के निधन पर पीएम मोदी ने जताया दुख	non-hostile
अचानक से चलती कार पलटने से लोग घायल, कार सवार ITBP के जवान घायल, ेहरादून से ानपुर जा रहे थे जवान, ड्राइवर को नींद आने की वजह से हादसा, मल्लावां के गौरी चौराहे के पास हुआ हादसा.	non-hostile
गुजरात में वडोदरा से लेकर जूनागढ़ तक बाढ़ ही बाढ़ है.	non-hostile
मोदी की भतीजी की पर्स गुम हुई घंटे के अंदर दिल्ली पुलिस ने ढूंढ ली मेरे पति के मोबाइल पैसा सदर बाजार में चोरी कर ली गई महीना में सदर पुलिस को पता नहीं चली रिपोर्ट लिखाने के बाद यह फर्क होता है आम और खास में गरीब हैं आपके साथ चोरी भी होगी हत्या भी होगी आपको इंसाफ नहीं मिलेगी	hate
दाएं कोने में ड्यूरेक्स लोगो के साथ और हैशटैग  के साथ बेटर प्रोटेक्शन दैन दिल्ली पुलिस लिखा हुआ है।	fake
शिक्षक दिवस के अवसर पर मैं देश के सभी शिक्षकों का अभिनंदन करते हुए उन्हें अपनी शुभकामनाएँ देता हूँ।साथ ही भारत के पूर्व राष्ट्रपति डा. सर्वपल्ली राधाकृष्णन को उनकी जयंती के दिन स्मरण करते हुए नमन करता हूँ।	non-hostile
कहा जाता है कि एक फोटो हजारों शब्दों के बराबर होती है। यह एक लाख की कीमत की है। मुझे नहीं पता किसने इसे क्लिक किया लेकिन के हर पहलू को एक ही फ्रेम में कैप्चर करने के लिए फोटोग्राफर पुरस्कार का हकदार है। इतिहास इस तरह के चित्रों से बना है।	fake
 DRDO गेस्ट हाउस पहुंचीं सुशांत की बहन मीतू, CBI दर्ज करेगी बयान	non-hostile
सभी को सौभाग्य के पर्व हरतालिका तीज की बधाई।	non-hostile
